Q8TBF5,Q8TBF4
O75578,P13497
A0A075B6I7,Q86W56
P31645,K9M1U5
Q9BY44,Q96NR8
Q14953,Q9BW04
Q8N4X5,P00973
Q06945,P14927
Q9NP94,Q13387
Q9C0K3,Q9P2S5
O75460,Q8N9R8
P01880,P0C5Y9
P04233,Q13651
Q8NFP7,Q8TAC1
O15105,Q9UQ13
Q9HAV7,Q9UPQ4
Q9Y3C5,P17600
Q8J025,Q9C009
Q7Z5Y7,O14715
Q8WV60,P20338
Q8NGF4,Q9ULX5
O14796,A6NHZ5
Q8NGK0,P47775
Q9NRH3,Q06136
Q9NZI2,Q5SR56
A0A075B6H8,O75293
Q9Y2Z4,Q9H2Z4
Q8TDC3,Q14432
Q8WXH0,Q9BQT8
P52824,Q68D51
P10071,Q7M4L6
P20151,P41732
Q15878,P55285
Q9BWF3,Q6MZM0
Q86WA8,Q9NP97
Q14203,Q52WX2
P59282,Q93100
Q8NFY9,Q13907
P63010,Q96S55
Q9BT25,Q16568
Q96D09,P47756
Q58A45,P0DJD1
A3QJZ6,Q9Y3A2
Q9UHE8,Q86YV9
Q9UBC3,P52735
Q02575,Q6TCH7
A5YM72,Q8IVF2
Q13507,Q3ZLR7
Q8IZI9,Q9H2A3
Q00577,Q9Y6M0
Q9BXT8,A2IDD5
P13727,Q02338
Q9Y6G3,Q9BZR9
P19429,Q9Y2D9
P34130,P40259
Q9BQS7,Q8TAM6
Q9HAN9,Q9Y3B3
Q8NHL6,O60216
Q6IFN5,Q8IUR7
P08588,P0C5J1
Q86YS7,Q96RD1
Q96S53,Q9UMR2
O94868,O15018
Q53FP2,O95983
Q14739,Q8IWL3
P17735,Q14154
Q8N1W1,Q8WV93
A6NGH8,Q9BU23
P13726,O75448
Q9P2E2,Q96PE3
Q5T7V8,P49715
Q9Y5U9,O00512
Q8TAP8,Q13075
Q86UV7,P78406
P23975,P48052
O95470,Q86VP3
P35998,P59998
Q9Y264,Q96D71
Q9BZH6,Q9UBV2
Q8WXW3,Q86YQ8
Q15024,Q7Z3G6
Q99456,Q9Y3D2
P30101,P35125
P23434,Q8TF63
Q9ULJ8,Q6ZMJ4
P19823,Q96D09
P05386,Q8IUX1
Q7Z6W7,Q9Y281
Q9UBS4,Q13415
P98175,Q8TAW3
O75069,Q9UK41
Q9UNU6,Q13515
Q16363,Q6UB98
Q7RTU5,Q6RW13
Q9UKX3,Q01534
Q96K80,Q5EBL4
P98171,Q9H611
O43143,O43684
Q15029,Q8IZS5
Q96CU9,Q9H9A5
P18054,Q8TC36
Q92928,Q5TC63
Q92835,Q9NRJ3
Q8NE65,P19532
Q8NFT6,P0CJ71
Q8IVL8,Q93097
P21854,Q06520
Q6P3W6,Q9Y5G4
Q8TF08,Q8WZ79
P07602,P30566
Q18PE1,Q8NGG2
Q92806,O60232
Q96M91,Q9HCC6
Q8NGF8,Q9Y5F6
Q8N307,O60513
Q96LR2,Q96NM4
P48960,P12524
Q96HY7,Q96LB8
Q15024,Q16630
Q9NUQ8,Q8N6I1
Q92552,Q9H1J7
Q6UW56,Q969Z0
Q06278,Q17RY6
Q8WXE9,P43403
Q9UKT6,P11117
Q86T96,Q9BT49
O00230,P35555
Q9UKN5,Q8IZC7
O00273,Q8NCS7
Q13491,Q9BVL4
Q86TB9,Q8N357
Q9BXJ8,P07550
O75909,P56279
O15460,Q969Z3
Q6IF99,Q86UP8
Q9UBQ0,Q9Y3C8
P35372,Q9BR39
Q8IYU4,Q7Z7L1
Q9P2J5,Q96NW4
Q8NBJ9,Q96DU3
Q8N1I0,P52739
Q9H305,Q9UPW5
Q9BYQ2,O94788
P19623,Q2KHT3
Q8IV01,Q93070
Q6NXP6,Q93050
Q8WWZ8,Q8N3Z3
P0C0E4,Q6IN84
Q9H3Z4,P57773
Q9NX14,Q8NFR3
P32856,Q6IF63
Q9Y6R9,Q76L83
Q9BRT9,Q9UQP3
P22695,Q8N726
Q52M93,P53567
Q4KMP7,Q96A33
P98066,Q6PJG9
P00387,Q92813
O00238,Q9UID3
Q13190,Q6NXG1
Q8NHY5,P15814
P0C5Y9,Q9Y4P1
P31483,P49223
Q05397,P47972
Q9H444,Q96E14
Q96RI1,P14923
Q14692,O15247
Q92526,Q9Y4G2
P21453,O00748
Q16568,Q11128
Q5TCH4,P10636
Q8N865,O60890
Q9Y5U9,Q8NGF6
Q6P2P2,Q9UHA7
Q8WTU2,Q8NHY5
Q9C0B5,Q9C0D3
O75368,Q16696
Q16666,P47901
Q6IEU7,Q9UMW8
Q9H596,O75153
Q6IEY1,Q9GZN2
O15014,P0C7T4
P56545,Q1RMZ1
P01848,Q13952
P11678,Q9UPV7
Q14587,Q99832
A0A075B6I4,P29275
Q14140,O43423
Q2VPK5,P61966
Q5VV41,Q6ZMN7
Q6ZN84,Q9UNX9
Q9H6R3,O94923
P03928,Q02846
P36507,P12319
Q8WV16,P41743
A0A075B759,Q13105
Q9UBH6,P62266
Q9NQ89,Q9NVI7
P02787,Q9NXF8
Q5VWT5,Q92985
P49368,Q5T890
P35998,Q7Z5N4
P23409,Q6PCB0
Q7L945,Q96KP1
Q15973,Q9NP56
Q71RH2,O60486
Q9BWP8,Q9UPM9
P08582,O00124
Q02410,Q9HD47
Q16322,P78363
Q9H4A9,Q8NI22
O95502,P34903
P0DP03,Q9BZM4
Q9Y5H3,Q8NB91
Q9HBI6,Q5XKL5
Q9UL59,Q96JB5
Q14952,Q9NYL2
Q8WU58,Q6IPT4
A0A075B6I1,P51888
Q99574,A6NDH6
Q13671,Q8NCA9
Q92734,Q96PB7
P17066,Q6SJ96
Q99929,Q86YT5
Q2QL34,Q3LI72
P35348,Q9UHP9
Q969G2,P15498
P52272,P60981
Q86VR7,P46527
P13521,Q6IEU7
Q9P2F8,P27987
A6NED2,O95436
Q13445,O00230
O00471,Q9BTV7
P62701,Q6PF18
Q8NF50,P59190
O95347,P31152
A6NHR9,Q147U1
Q5T2R2,Q13972
Q9H161,P35790
Q15628,P53384
Q99966,Q6UWK7
O75712,Q9BQ67
P16519,Q8WYP3
Q8TC29,P08138
P04731,P41587
H0Y354,Q9NPF4
Q53T59,Q9Y3R4
Q8N104,Q96PM5
Q4V348,Q12929
O43612,Q16637
Q9UHX1,P63172
Q14865,Q9NRJ7
Q96L50,Q9BSH3
Q12770,Q8WW27
P04843,Q9H799
Q8WVM7,Q86Y01
P11168,Q717R9
P48634,Q9BSJ2
Q5VYX0,P23276
O14657,Q86T13
Q53FT3,O94832
O00767,Q969E3
O00458,Q9H1B5
Q8NGI7,Q9HBL7
O94805,Q9HBG4
P21399,Q6ZN11
O00748,Q96PD2
Q6UWJ8,O75923
P22223,Q401N2
P62330,P01584
Q2M3X9,Q9H8Y5
Q9Y4H2,Q8IX01
Q9P0L9,Q9HCG8
Q8TCG1,P61328
Q5TKA1,Q6L9W6
Q9NVA1,P55345
Q3MIS6,Q99542
O95562,Q8WXI8
P45452,P63098
Q9P2E8,Q8N6F1
P00395,Q9Y3P9
Q8IVA1,P26373
O75197,Q15075
P16591,Q9Y5H2
Q92772,Q8NHB7
Q9UNE0,P0C7X4
Q9UKL4,Q9UBN7
Q6NXT6,Q13145
Q92526,Q5VUJ5
P38405,P11229
Q9GZT8,Q9NRC9
Q7Z333,Q7Z2H8
Q92747,Q96MK3
Q13443,Q15057
Q01449,Q5VXU9
Q9NPR2,P56746
O15014,P55199
Q96EV2,P15289
Q96F25,Q9HC21
Q9H1H9,P50607
Q9BXJ3,P58401
P06746,Q13207
Q13733,Q8WXR4
Q01433,Q96A70
Q13641,Q96PD2
Q8NFR9,P15814
Q96P68,Q7Z4V0
Q9C0E8,Q6NT04
O14939,P54296
Q96PE7,A8MQ14
A6NFQ2,O15370
Q8IYG6,P46939
P49788,Q8N3Z3
Q9UF12,Q8WVQ1
Q6ZUB0,A6NMS3
Q9Y2A7,Q9Y221
P17936,Q14139
Q9BV35,Q12798
Q9Y3A2,A1L4H1
Q9NW08,P48668
O60341,Q2TAL6
Q9BXT2,Q8TEL6
Q6PJG2,Q9Y2I1
P58294,P13674
Q5VZ66,P17948
O00526,Q6UW56
Q5T1N1,P17538
Q9UKP6,P49005
Q86WA9,P40925
Q96MT1,P17035
Q8NFW9,Q5TH74
P29034,Q14525
P58005,Q00872
P01764,Q13829
P12694,Q6NXE6
Q9BTN0,P20711
Q2NL67,Q9NP99
P19823,Q5TH69
Q6NXT4,Q8NE35
Q8WVD5,Q9UKF2
Q9NXB0,Q9HCH3
P43490,Q6ZNG1
Q9HBQ8,Q12866
Q9NZI8,Q8NHG7
Q9HC84,P30518
P35475,Q8WX39
Q9UNE7,P35372
Q9UJ71,Q96KN9
O75956,O95995
Q9UFC0,Q9NQW5
Q8TDQ7,Q9NYL2
Q6ZNA4,Q6UW88
Q10571,O15371
Q2TBC4,P60983
Q7RTZ1,Q68DV7
Q92604,Q7L8J4
Q5VWM6,P26842
Q92484,P17275
Q9NNX1,Q9H093
Q96HJ9,A4UGR9
P52294,Q9BTE7
Q8NH73,Q14094
Q9BZL4,P22303
P55209,Q9NYW7
P28290,O43361
Q9NXR1,P08754
P02461,O75553
P63244,Q9BYQ0
P33240,P51575
Q96PV0,O00221
O75191,Q8IZS7
Q5VWN6,O14818
Q8NCU8,Q9P1W9
Q8IWZ4,P07357
Q9H4I9,P03971
P55103,Q9H0H3
P58397,A2RRP1
P24863,O75037
Q9NXT0,Q6ZWE6
P34931,P09874
P51815,Q8NI51
Q8HWS3,Q15006
Q9UKA4,Q8NCS7
P12757,Q8N806
Q8N9Q2,Q5JUW0
Q9BYM8,Q15942
Q15056,Q9ULW2
Q9NQL2,P16112
P04437,Q6UWR7
O00481,B7ZAQ6
Q01970,O43929
Q86WK6,Q9BYV7
O94991,Q9UJF2
Q92747,Q969V3
Q8IUM7,Q9BUL9
Q9Y6M1,O75840
Q9BT81,O14994
Q8IWV2,Q96MA1
A0A075B6V5,P20851
P48736,P03886
Q92562,P11766
Q9BWK5,O60907
Q5TEA6,Q3LI70
Q9BXJ3,O43156
P58004,P16871
O15243,A6NJ78
B1AH88,Q15147
P15923,O43715
Q9NVA1,Q9HB21
Q01668,O43511
P40123,Q6UB28
C9JCN9,Q13287
Q9BQY9,P19957
Q685J3,O94898
Q9BZJ4,Q8TF63
Q5JVS0,O43818
Q2VIR3,Q9H7Z6
P10828,Q9H799
P18054,P20265
Q14207,Q96MB7
O43676,Q8NBW4
O76011,P56975
O14686,Q9ULD2
A0A075B6K0,P07942
Q8NFC6,O94818
Q7Z7D3,Q9UPU3
Q9H596,P30872
Q96JP5,Q6PJG6
Q09470,Q8NCG5
Q13177,P98082
P45880,O43868
Q14344,P83110
Q8N9N2,Q7L804
Q9ULX9,Q15836
Q9UK96,Q8WWY6
P00488,Q04743
Q32P51,Q93100
Q5SZK8,P0DME0
Q9UPU7,P04626
P08700,Q9ULG1
Q8WVM7,Q15800
Q86UG4,Q8NF99
Q9UHF7,O75949
Q7L5Y1,Q9H7V2
P80192,Q9Y4E8
O00763,O00629
Q15910,Q8NE28
Q96S06,O60637
O60931,Q99990
Q15020,P17600
Q7Z7F7,Q2M1K9
Q6UWM5,P52945
P49221,P09326
Q9NYV9,O75937
P0C025,Q9UL68
Q5JWF2,Q8IYB3
P29083,Q8TD43
P52294,Q9HD40
Q93045,Q6PIF6
O43903,P32321
P0CB47,O75915
P01850,O15537
Q96S37,Q96FT9
Q9UKA2,P04118
P58499,Q96M63
P60602,Q8NI08
Q8WW38,P41597
P15531,Q9UGQ3
O14657,Q9HBF4
Q8N608,A2A288
P52895,Q8WTX9
Q5SQS7,Q8NHU2
Q86W10,Q9Y2E8
Q96Q04,P27708
Q16515,O95406
Q03431,Q9H4R4
Q9H2D1,Q86UL3
Q9H3L0,P26717
Q9UHI6,Q9P2M7
P10599,Q96FI4
Q8WZ19,P28066
Q8TCG5,Q8IZ07
Q9H158,P55851
P78368,Q9BW11
Q9HC56,O00443
Q96DP5,Q9Y6R0
P46926,Q8N5L8
Q8NFJ8,Q04656
Q8NEZ4,Q96K37
Q8IWE5,Q17RY0
Q9NYK5,P06132
Q9P0T7,O94850
Q9Y5G7,Q9UKQ9
Q9BZL6,Q99750
Q9H765,Q13702
P52742,P12104
P60409,Q9BX46
P11801,Q13873
P33778,O14734
Q9BPV8,Q96DH6
P51857,Q6MZQ0
Q8WW38,O43524
Q96GY0,P52435
O00541,Q9BVG8
O15372,Q9NUX5
P00491,A0A087WT02
Q8N7C7,P22090
O75956,Q8WYP3
O14493,Q6EIG7
Q96N23,Q9Y2W3
Q14722,H3BQB6
Q12899,P11279
O95147,P49321
Q5EE01,Q7Z4H7
P0DP24,P33992
Q9NYC9,A8MV65
Q08554,P02511
Q9NXH8,Q9BQ08
Q96CN4,P49005
Q96M96,Q9UK61
Q96PY5,O15392
Q9UBX8,P59046
O43504,P00749
Q9BUT9,P42765
Q12873,O96004
P23471,Q9BYP8
P17693,Q9N2J8
Q9UK11,P49450
Q9UL12,Q9NRZ5
P38398,Q7L1I2
O00178,Q9Y4A8
O00398,Q96B36
A2A2Y4,Q9H6B1
Q9UJ71,P02652
P13611,P32245
Q9UK85,P0DM35
P62913,P52209
O60763,Q9H920
O15164,Q9NS85
O96015,P46926
Q9Y6X6,P35346
O75969,O60763
Q7Z2X4,Q9H0U4
Q9H4I8,Q15818
Q5XKR4,Q6IMI6
Q96D53,P22732
P23769,Q03181
Q00975,Q9BZX4
Q1W6H9,P13994
O95166,Q30KQ6
Q96JE9,Q63HQ2
Q96DT6,Q86V24
Q8N446,Q8N3J9
Q9HD90,Q9Y6T7
Q8N841,Q8IYT8
P43007,Q3ZCW2
Q86TB3,Q9Y2N7
Q9BXJ8,Q8NH01
P26010,Q8N423
Q8N3Y3,Q8IYB7
Q8NDX2,W6CW81
O76027,Q16671
Q14997,O43174
Q8IZ52,A0A024RBG1
P55201,Q93088
Q8N5N7,Q9Y5F6
P34998,P01375
Q9H4I0,A0A087X1C5
Q86UK0,Q8WXC6
Q8TAA3,Q8IX12
O43280,P21728
Q6ZS11,Q96HT8
P20936,Q9NS82
P20592,P04180
Q14CZ8,P22004
Q9Y2V2,P62308
Q9NPH5,P29374
P51580,O95848
Q14934,Q9UPV7
Q8NHY5,Q8NGF6
Q9NSY0,P09923
P29460,Q9P2G9
Q92819,O75355
O75795,Q68DA7
Q68EM7,P55075
Q00872,Q9NP95
Q70EL4,P22692
P24666,O95876
P35219,Q8IZF2
Q9H6P5,P52306
Q15599,Q8NGK3
Q66K89,Q96P65
P25325,P19526
Q9UBT2,P10720
Q5FWF4,Q8NBS9
O94805,Q8WZ82
Q9Y6N8,Q07864
Q9BS40,O76009
O75410,Q03518
Q5T1R4,Q8N1E6
Q8TBA6,Q5VST6
Q9NRG9,Q8IUE1
Q9BRV8,P47884
Q9NYP7,Q16671
Q8IZP7,Q6PML9
Q9C0F0,Q16778
Q8NBI2,Q96L96
Q9HCJ2,Q96B45
Q5SWX8,Q969H0
Q9NVA2,Q9ULT0
Q9NQ88,P62269
Q9UQC2,Q6ZVE7
O94808,Q9H227
Q86YB8,O95847
Q8NGC9,Q9NWM0
Q9H254,Q8IUW5
P05783,Q7Z2H8
P21802,Q66PJ3
Q8N7U7,Q8NDI1
Q9H0V9,Q75WM6
Q9H3Z4,Q9BZK3
P25067,Q8NG99
Q9P015,Q8WXE0
A0A075B6K5,A0A584
Q9UHD8,O95365
Q7Z4P5,Q9BZC7
P63092,Q969E3
P43116,A6NGA9
Q15582,Q13907
Q8NGD5,Q8NG85
P15408,P30926
P25705,Q8IWY9
Q8TBJ5,P55064
Q9NPY3,P62266
Q9UHN6,Q99250
P56915,Q6PDA7
P57796,Q14929
Q9BUX1,Q8IZF2
Q13177,A8MYZ5
Q15651,E5RQL4
P0C7Q5,P07766
Q8NGV6,Q8NGP0
Q96Q77,P29033
Q15053,A4IF30
Q86UX6,O75038
Q9UBB6,P54098
Q9Y3S2,Q6PJI9
Q9NZS2,O14795
P05413,O60359
Q9NWW9,P10600
Q9UI42,Q13242
O43313,O15270
P30876,Q9H8M2
Q08ET2,Q5M7Z0
P17024,Q9Y2U8
Q9BT30,Q3ZCT1
Q9P2P5,P42261
Q96RS6,Q6SZW1
Q9BTC8,Q9H6Z4
Q9UQ03,Q641Q3
Q969X6,P21506
Q11206,Q8IVT5
Q96T58,Q8WZ79
Q15631,Q6V9R5
Q86WU2,Q13113
Q9NVI1,Q8WZA0
Q99750,O95460
Q8NHV9,P28289
Q96NL8,P29475
O60331,P21953
Q96IQ7,Q96MY1
P11086,P42702
Q5T2Q4,P0CJ71
P41240,O75489
Q9HCU8,P25325
O15243,Q9HCI5
Q96AZ1,P50135
Q8N4C7,Q16773
Q96BJ8,O94874
A8MX34,Q6L8G9
Q6PEY0,Q16401
Q05209,P26232
Q9UM22,Q969G9
Q9BW04,P32243
Q9ULB1,P35712
Q99972,B4DH59
Q8WUT4,P07550
Q8WW22,Q13207
P50225,Q6ZN11
P51817,Q9UHR4
A0A0B4J1X5,P84157
O43677,Q16270
Q96D53,Q9Y376
Q93008,P43364
O43716,Q9NR82
O94907,A6NLJ0
Q8WZ94,P55916
Q9H3Q1,P43681
Q15973,Q8NEN9
Q16581,Q68CP9
P10589,O75676
O14757,Q15818
A1A5D9,Q9UQV4
