Q8TBF5,Q8TBF4
Q9UHF3,C9JG80
Q5VST9,Q9P296
Q14953,Q96KV6
P29353,Q6PCT2
Q5T1M5,Q4VNC0
Q9H334,Q3KRB8
Q8TBJ5,P57771
Q7Z4L5,Q9HCC6
Q8IX05,P82094
A0A597,P16278
Q96EH5,P04217
O75807,O15350
Q6VVB1,Q8IWG1
P07738,O15235
Q9BXU1,Q9Y2F5
Q8N4J0,Q9BRL7
O00330,Q8IZD2
Q9Y345,O00180
Q9UGK3,Q58EX7
Q06710,Q9UKW4
Q96GV9,P37023
P35219,Q5JTV8
Q9H313,P63120
Q96D03,Q8N0V5
O60543,Q9H156
Q9H147,P61626
Q4G0N8,Q59H18
Q86WG3,Q9BWE0
Q9NNX1,Q9H093
Q9HB75,Q7Z4N2
Q14444,P49281
Q8NGC6,O75449
Q8N9R8,Q9NSA1
A6NGG8,P04001
Q8NHH1,P10720
Q9UKV3,Q99062
P22352,Q9UFW8
Q8NBJ4,Q01459
O95714,Q6QN14
P38405,Q6IPR3
A1L3X4,Q9H2A9
Q86VS8,P46779
P50458,Q8TCJ0
Q8N2G8,O95759
P05089,Q99447
P50747,Q9NPH2
Q86UL3,Q2NL67
Q2VIR3,Q6PI25
Q8IY57,O14523
Q8TCY9,O75444
P23434,O95881
P16035,Q92982
Q9Y2T3,Q9BSU1
O14836,Q5VTR2
Q9GZP1,O15047
Q9HD33,Q9BQI4
Q9BUN5,Q8WWB7
Q15772,Q8NGA8
Q8NB90,Q96PN7
Q9Y345,Q9Y5E8
Q9NYC9,O14514
Q9NQL9,Q13586
Q96CS3,P07911
Q96MF6,Q9UJX5
Q9Y2P8,Q2VY69
Q8IYP9,P20702
P59991,Q8TCT9
P50591,P09488
O15062,Q8NI77
Q7Z4G4,Q8NFI4
Q8N3E9,Q8IXQ5
Q96DR7,Q9H2A7
P28329,Q8WXI9
Q6UWJ8,O75923
P05388,P35556
Q96SN7,P13725
Q07837,Q9Y3D2
Q15034,A1L4H1
Q8NA31,Q9P2V4
Q9Y6J6,P62837
Q9Y5Y9,Q68D85
Q9Y566,Q13609
Q8N131,O95672
P28482,Q9H300
Q8NEE6,P82673
Q96KF7,Q8TC41
O60240,Q9BTF0
Q6ZSS3,Q8TE73
Q9HAV5,Q6ZPD8
Q8WUT9,O00167
Q9NYI0,Q96PX8
Q9H8M9,Q86T65
A0A1B0GVX0,Q9H920
Q7Z3E1,O95782
Q15459,Q96RW7
Q15526,Q86VZ4
Q9Y5I7,P50120
P23352,Q96KG9
Q5JTD0,P42575
O60934,Q8TAQ2
Q9UBC5,Q9UPY8
Q3T906,C9JLJ4
Q6P5X7,P37287
Q6ZSS3,Q9H3H5
Q9NYV9,O75937
P48551,Q9NTN3
Q9UBP5,Q6DT37
Q969S3,P0DMU8
Q00653,Q13106
Q11206,Q8IVT5
O95470,Q86VP3
P13489,P54792
P42575,Q70YC4
Q00444,Q8TAX7
Q8N8Q9,Q9NU53
Q15018,P0DP57
Q8NGN1,Q7Z5H3
Q8NBI3,P48751
Q7L2H7,Q9UID3
B2RN74,Q16849
Q13233,Q9NZN5
P0CF74,Q86Y34
P84085,O00519
Q07837,Q7Z3Q1
Q9H1P3,Q6ZV70
Q6P4F1,Q9NY59
Q9UII4,Q9BSI4
Q96GE9,Q93086
Q9NYV4,Q9NZ42
P40429,O00186
Q96HR9,A4D1S5
Q9HBX9,Q9NUD9
Q9NV29,O15075
Q12926,Q96DU3
Q8NE09,Q9ULQ0
P10321,P62917
Q96J65,Q5SVQ8
P11464,Q9Y5X9
Q96GE6,P10415
P53671,O15156
Q04844,Q9HAQ2
P25089,O95918
Q9NQ90,Q8N9V2
Q69383,O75335
Q7L5N1,P48443
Q709C8,Q8NI08
Q9NXV6,Q9H013
D6RGH6,A0PJZ3
A2RUB6,Q8NCT1
Q96F85,Q9Y572
Q5T2D3,Q9UN76
Q8N140,Q9NY27
P19823,Q96D09
O15111,Q6P2H3
Q92902,Q92630
P47974,P33260
Q9GZY0,O60573
Q8N3A8,Q2M3C7
Q5UE93,Q8NCB2
P08195,Q6A1A2
Q8WVD3,Q8NEV4
Q8NEQ5,Q6IEU7
Q9UQ03,Q641Q3
Q9NS18,Q96EP5
P12644,P50502
Q01826,P35321
O95925,Q9Y5U8
Q9NXH8,Q9BYC5
Q16517,Q4G0Z9
Q969Z4,P80370
Q5KU26,Q3C1V8
Q9UI09,Q9NSI5
P57729,Q9NWU1
P02766,Q9Y259
Q9UBY9,P41439
Q66GS9,P10145
Q96G25,O15457
Q6PJT7,Q8NHU6
Q9BQ87,Q9NY28
Q96EH8,Q6ZVT0
Q96L50,Q9UL54
Q71SY5,Q3KQV9
Q8N9T8,P98171
Q8IUQ4,P60329
P0DSE1,P35498
O43561,Q9BYV8
P54259,Q9NUJ3
O95168,O75400
O94983,P42658
P83881,Q9H479
O95391,Q9ULU8
P62861,Q7L1I2
Q8TDB4,P62955
Q9NRU3,P30542
P26441,O94988
O75165,P36507
Q00765,P17026
P55209,Q9NYW7
Q96LB2,Q9UKK3
Q8TBF5,Q8NCQ5
P04275,Q15120
Q8IZ73,P00813
O60291,Q00613
P00352,Q9UG01
Q9BXT4,P00813
Q8NES8,Q13571
Q2M1P5,P13686
Q14451,Q9UI08
Q8NHB7,Q13948
O95672,P17947
Q9Y385,Q15388
Q96M53,Q9Y235
Q9H3H3,O95684
O60469,Q96JG9
P0DN84,O14798
Q9H169,P49916
O00587,Q92932
Q5JZY3,P29597
A8MXV4,P22748
Q9NX76,Q495M9
P46459,Q8TDU6
Q5T2D2,Q9BUA3
Q8N6R0,Q9NSE2
Q14566,E7ETH6
P35613,Q8NGK9
Q5VTU8,Q9P260
Q9NWQ9,Q7Z388
Q5T8D3,Q92982
Q96AX1,Q5JPH6
Q9Y345,Q9NYW1
P28290,Q96SJ8
Q9BRP8,A8MUP2
O60494,Q9BYV2
Q9C0K7,Q53H12
Q92737,P15291
Q8IZP1,P40197
P01568,Q9UH17
O14618,P20594
P49802,P15509
Q53GI3,O00213
Q9Y3C6,P98066
Q9BQA1,Q99467
P56470,Q9BQ51
Q147X3,Q9UII2
P33778,O14734
O60404,Q9BYJ9
Q9NRD1,Q8NGB4
Q9UIL8,Q9NPC3
A8MVJ9,P55089
O43379,P28223
O15440,Q7RTX1
Q8N7U7,Q8NDI1
Q8TAA3,P21953
Q9GZK3,Q9Y210
Q9BX51,Q03701
Q9BQS2,P32418
Q99490,P01601
O95477,P08493
Q9Y5I0,P63119
Q7Z2D5,Q9BVK2
P42356,Q14697
O43916,Q8N7C7
Q9BYS1,Q9H3D4
Q96P44,P23527
Q6PID8,O95988
Q9P2F8,P27987
Q8IWE4,Q8IY82
Q9BX79,Q6ZSI9
Q8NBJ9,Q96DU3
P51451,Q8NFI4
Q9UJM3,Q6RW13
Q63HM2,O75204
Q5QP82,P0DP25
P23396,P0CG21
Q6ZVS7,O60765
Q8WX94,P0CJ92
P01817,Q9BW27
O95343,P48059
A0A0B4J249,Q13162
O75920,Q9NRG4
A6NFF2,Q9P2G4
Q14257,Q9Y4H4
Q8N3J2,Q6P9G0
Q659A1,P01857
A2A2Y4,Q9H6B1
P82675,Q9Y2Q9
O14863,A0A0B4J1U4
Q9UM13,Q07617
P23508,Q8WXX7
Q8TF42,Q9Y2H6
Q15047,O43583
Q9UQ53,O00624
Q9H2M3,Q86UD3
P13164,Q96PN7
O00186,Q14156
P82987,P63027
P21926,Q9H6Z9
P18505,Q6ZMI3
Q13261,Q9H2W2
Q7L266,O43166
Q14451,Q99417
O60861,A0A0B4J1V0
Q6ZWI9,P56975
O94985,P31267
Q8NGY9,A0A1B0GVN3
Q8N138,Q9UM01
P17542,P38606
Q9Y4G2,Q9NS73
P10301,P51449
P0DMM9,P35520
Q8NHY5,Q8NGF6
O00506,O95487
P08620,Q9H714
Q14185,Q7Z5B4
P26641,Q7Z6R9
Q9Y5E9,P21918
Q5VXJ0,P22059
P30040,Q96A46
Q5SQQ9,P25445
Q9BV23,Q13492
P60852,Q8WVJ2
O95502,P34903
Q8TE57,O95239
Q86VP1,Q6ZN84
A6NC51,Q9UKJ0
O75596,Q99707
Q13443,Q902F8
Q9UK96,Q96QI5
P28749,P62304
Q8TAQ9,Q03938
Q96GY3,Q9H2W2
Q3LI68,Q5HYI7
P04004,O75911
Q9NYM4,P10644
P82094,Q9Y5X3
Q5VZR4,Q9NQG6
P17038,Q08828
Q9BY44,Q96NR8
Q6UW01,O00560
Q9Y3E2,Q9NPF2
P0DPK4,Q8NFR9
Q9NX47,O43896
Q86UE4,Q6UWZ7
Q9BT23,Q9H479
Q9NQ03,Q8NHS3
Q4KMP7,O60494
Q9Y5I0,O43272
Q92994,Q14623
Q14344,P83110
P14138,O95498
P27824,P78381
Q8NGK0,Q13075
A6NLP5,A1L157
Q9NZA1,Q5VUD6
Q86YW9,O95235
Q24JQ0,Q9BYX2
Q8TEE9,P28360
Q86T03,Q17RP2
O60341,P01780
P51957,P0DN37
Q96BI3,Q99988
O60449,Q70EK8
O15503,Q8WWN9
Q5VSL9,O15457
Q9ULU8,Q9H490
P07332,A8MWE9
O15409,P61925
Q96PC2,Q5U5R9
Q9BYB0,P06239
Q96LD4,Q32MK0
Q2VIQ3,O94911
Q6XYQ8,Q8TCU5
Q4J6C6,Q16633
Q9UH99,O43559
P07316,Q14749
Q92823,P43681
P50219,P61020
P34910,Q5VST9
O00221,Q9Y257
Q9H1U4,Q9HAJ7
P53674,Q96JY6
Q5GJ75,P0C645
Q8WWN8,Q3KNW5
P49418,Q9UP65
P62826,P52945
Q9P0V8,Q4LDG9
Q9UBS3,Q658L1
P10114,Q92886
Q9P2K5,Q5T4D3
P48058,P47881
Q9H999,Q12789
Q66K89,Q96DM3
P39905,Q9BTV6
P54826,Q13634
Q6P4H8,Q9Y530
Q9NQC3,Q96S94
P49798,Q9Y4G8
O75564,Q6BAA4
P35557,Q9Y426
Q9H082,Q7RTT5
A2VDJ0,Q9P299
P27930,Q9NQW1
O14896,P52744
A8MRT5,P26842
O14981,O14669
O14610,O43747
P24928,Q05195
P43304,P26373
Q8IVT2,Q6GPI1
Q96RU7,Q86V86
P17813,Q86WU2
Q9UKJ1,Q9UKV5
Q6ZU45,A0A096LP49
Q5VWQ8,Q9NQ34
O15243,O94868
Q9Y5H8,P57789
Q15834,P31645
P13611,P32245
Q5JNZ5,Q8WWM9
Q9NPF0,Q96GE5
Q9Y3R4,P05154
Q86YE8,Q04741
Q96S97,Q99447
Q96A22,Q8WYQ3
Q9GZK6,P00742
Q96RU8,Q9UKJ1
Q86VE9,Q96KR7
Q6IWH7,O15533
Q9NP66,P10768
Q8WWZ8,Q8N3Z3
Q9H765,P37108
Q13905,Q8WUS8
P20674,P49815
P51582,Q08211
P62280,Q13255
Q709F0,Q3MIT2
O00712,Q8NGS0
P04179,Q03936
P21453,O00748
Q9UBX1,Q9BXI3
P61764,O15455
Q96C23,O43677
P10071,Q9NQB0
Q14152,P15382
Q99624,Q9HBY8
Q7Z2X4,Q15797
P23434,P04921
Q13043,O75155
Q9BY44,Q8WVJ9
P07098,Q16819
Q9Y248,Q9UPR3
P14678,Q9NZ71
P01903,Q9NQY0
P22455,Q8IWY4
Q9BUR4,Q99856
Q8WY64,Q9UPQ9
Q9BZL1,Q15056
P61604,Q9BU02
Q9NUE0,Q9HCC6
Q9Y3E5,Q92482
Q92908,Q14940
P37235,Q8IVW1
Q9NY30,P35226
P17024,Q9Y2U8
Q96HC4,Q9P2Q2
Q6ZS82,O95816
Q9H596,O75153
P58180,Q9NS84
O15496,Q5VYV0
Q6FI13,Q96I24
P54849,Q96PQ5
Q9BSF0,O95685
Q9HC44,P0DML3
O15488,Q8IX95
Q10713,Q96E22
Q49A26,P28907
Q7Z4G1,O43766
O15254,Q9GZS9
Q8WWL7,Q969V3
Q8NE22,Q76FK4
Q6IE81,P24046
P00740,Q9H788
O75323,Q9Y3E7
Q9BXB4,P51959
Q9Y314,Q9BZM5
Q9BSD3,Q9NZV5
Q14207,Q96MB7
Q8N8R3,Q14318
Q9H252,Q8TCT7
O95758,Q9H1C4
Q86SG3,P49716
O75323,Q3KNS1
P01019,P63302
Q9BWP8,Q4G0N4
Q15004,Q8N165
P21673,Q5T447
Q9UBL3,P22897
Q9UBC2,Q8N2M8
Q14656,Q6IFH4
A1E959,Q5T442
P62834,P08754
Q2VPA4,Q9NP77
Q9NVI1,Q9NWT1
P43246,Q8WTT2
O75077,O43236
Q86XT4,Q53HL2
Q86WK7,Q8N2M8
P13591,Q9NR90
O14682,Q13470
Q13233,Q9Y4F9
Q9HAT2,Q5KU26
Q9UKD1,Q8IWT0
Q9Y6U3,O43543
Q9ULE3,Q0IIM8
O75394,P11215
Q8N5W9,P20264
Q9NZU7,Q96K78
Q9Y221,O75334
P35367,P35913
Q96CM8,P49642
O95340,Q5T7M4
O75474,Q8NES8
P47736,Q17RC7
Q5VZ89,P78386
Q9NX31,P34969
Q9HD34,Q9BZQ2
Q9UPV0,Q712K3
O95398,Q9BYZ8
Q96EK9,Q8N2K1
Q96A22,Q14512
Q9Y5E7,O75387
B4DYI2,Q8NH54
Q15911,Q6FI81
Q13342,P01213
Q8IZS8,Q8NE28
Q8NHB8,P50548
Q8NBZ0,A1XBS5
Q9BS92,Q5XPI4
Q15020,P17600
P27694,Q9UHX1
Q8NFJ6,Q9Y2Y4
P49116,O95140
Q13427,Q9NZC3
P11488,Q8WXD2
P31937,Q96IF1
A0A087X0M5,Q0VAQ4
Q5SRN2,P49716
Q969I3,Q2TAL6
Q9NZN1,P29016
Q8IZT8,Q8N103
Q96M61,Q9HC29
Q5QJU3,Q5T1S8
Q96G91,Q5JTZ9
P00846,A0A0B4J1V1
Q9Y3C6,Q8WU20
Q9Y4E1,P16152
P43005,O00567
Q63HM1,Q92804
Q9UDX5,Q8IVV8
O15344,Q9BRT6
Q9GZK7,Q8TEF2
Q02539,Q9BVV7
P98171,Q9H611
Q9BR09,Q8NGY1
P30613,Q9Y6I3
Q8TAA5,Q8IY49
Q8NDZ4,Q5VTY9
P32121,Q9BYC9
O95427,Q96DG6
P31483,Q8NH18
O00515,O43556
Q8NGT5,A6NM45
P01011,Q9UPX8
Q9BQ24,Q9H7R0
Q9UGC7,Q9NPE3
Q99611,Q8TF66
Q9Y6W6,Q8IZF7
P01133,Q9NVR7
Q8N1K5,Q8N531
Q4G163,P82933
Q9BSE2,O75564
Q13643,Q9H857
Q9C0H2,Q5JRA6
Q9NPF7,Q8N4Q1
Q68CP9,P59533
Q6IF99,Q9Y4R7
Q8TD16,O00479
Q86UA6,Q9BTP6
O95415,Q9NY59
P35680,Q9H172
Q96BI1,Q9NSN8
Q9UN75,O95817
P60763,Q9NTG7
Q07627,Q9BPU6
Q9BQG1,Q8N4F0
Q9C0E4,P30876
O75578,Q6JVE9
P07737,Q8N142
Q03135,A0A0A6YYD4
Q8IV01,Q93070
P05413,Q7Z4Q2
Q96M29,O43526
P98196,Q9BYV7
O75113,O14981
P11586,Q9HCM2
Q9H9V4,Q96MK3
P78356,Q969N4
Q8N4P2,P55082
Q6NXP6,Q93050
Q14919,O60508
Q9ULV3,Q7Z5L3
Q5TBB1,Q96K75
Q14195,P52272
P31274,Q63HN8
Q96HA8,Q9Y5G0
Q9NRR2,Q9BZM1
Q86U86,Q15477
Q8N349,P48065
Q2NL67,Q9NP99
Q8TDS7,Q96KP6
Q68CJ6,P55899
Q9NXN4,O94874
P41440,P23467
Q8IVC4,Q96SW2
P15848,Q9Y6Z7
Q9BVA6,Q68CP4
O43361,Q2VYF4
Q6ZSU1,O95868
Q32M78,Q53GS7
O95169,Q68D42
O95394,Q9C0D0
Q9UBQ5,Q9NTK1
P84243,P12644
Q9UHF0,Q86Y97
P35443,Q8TEC5
Q8IYX1,Q8N187
Q13939,P09017
P07205,O94827
Q8IWI9,Q99741
O94992,A0A075B6T8
Q6NSW7,O00327
Q8NBJ9,P58401
P17655,Q14694
Q8N4J0,Q13608
O00629,Q99741
O75747,Q13061
Q08J23,Q16385
Q86TB9,Q96SZ6
Q13797,Q8NDV2
Q75WM6,Q8N2I9
Q8NDW4,P98196
Q9NWF9,Q8WWY7
Q9H5Z1,Q9NZ53
Q99547,Q9Y3V2
Q8WTU2,Q8NHY5
Q86YW5,Q6GMV1
Q8TAK6,Q9BYN0
Q8IWY9,E9PIF3
P0C7X3,Q8WVJ9
Q86VK4,O43374
Q8NBT2,Q9BYP9
Q8N4B4,P14923
P50851,Q15149
P48637,Q9P286
Q93045,Q6PIF6
Q96KQ7,Q09013
Q8NF64,Q9Y226
Q9BWE0,P48436
Q9UM54,Q9UNF0
Q00577,Q9Y6M0
Q13489,Q6IQ22
Q8NGN0,P50748
Q9C005,Q8NEV4
P13349,P56556
Q5HYJ1,O43196
Q9HAK2,Q6ZNE9
Q9BQG1,P0CE71
P25105,Q75N90
P29350,Q8IZM9
Q15878,P55285
O14981,Q9NPJ8
Q96EB1,Q9UKJ1
Q93050,P59780
Q8NGL1,P09871
P15923,O43715
Q3LI68,Q9BQ89
Q9NRR4,Q6W2J9
Q9H2F3,Q14CB8
Q9NU02,O75600
Q13232,O43424
Q9H446,Q8NEY3
Q9Y291,Q6ZWL3
Q2TBE0,O95150
Q92562,Q99062
P62805,Q2TAL8
Q9HAV4,P61626
P22234,Q9ULV8
Q8NI27,A0A1W2PPM1
P10589,Q9NZH4
Q9UBX3,Q99835
Q9NZT2,Q6MZP7
Q86UE8,Q8IX18
Q8IUX1,O15230
P57105,Q86UU5
Q9NZ72,P04553
Q96PK6,Q6P5Z2
Q9NZN9,Q9ULW3
Q70Z35,Q9GZY6
Q9Y3Z3,P00918
A6NF36,P56179
A0A075B6N2,Q9NRM2
Q96A00,O75486
P35452,P00973
O95502,P12532
Q8N3Y3,Q5SY80
O14977,Q8NBL3
Q9UGK8,Q9Y4A9
O95807,Q96MU8
Q5T7P8,O75582
P63126,Q9BTF0
Q9BTA9,A4D1T9
Q6XYQ8,Q5EBL8
O60284,O60279
Q9H2W2,Q9HAB3
O95486,O75569
Q14247,O95150
P11801,Q8WXS8
Q5T0F9,Q8N3Y1
