Q8TBF5,Q8TBF4
Q7Z601,Q14332
P60953,Q15424
P05451,Q7L8J4
Q9NZI7,Q96LD1
Q96KQ7,Q99102
Q9NYU1,Q00987
Q9H299,A2RTX5
Q9UFV1,Q15013
Q8NGJ0,O95214
Q02790,Q99816
P20366,Q9NS98
P05181,P0DP24
O00339,O94777
A6NDL7,Q96EY7
Q9H5Q4,P57073
Q9Y484,Q9NZJ0
Q6NYC1,Q9UPZ3
Q13394,Q6UXI9
Q8IXZ2,Q04941
Q5VV52,Q9UBG0
Q9UNH5,Q99460
Q7Z417,Q14532
P47736,Q17RC7
Q9Y2W7,Q8N2I9
Q4KMG9,Q96FB5
Q8NCU8,Q9UHA3
A1Z1Q3,O60356
Q8IZ08,P01374
Q9Y6R9,P33176
Q9Y5Y3,Q8NGU1
Q969F8,Q15270
Q8NCL4,Q6IBW4
Q6AZZ1,P46092
P56856,Q08J23
O95409,P00387
Q9P1Z9,P02100
Q13491,Q9BVL4
Q8N9L9,O15018
Q14244,P28065
Q9P2I0,Q99727
Q9UPW0,P23284
Q13588,Q8TDG4
Q04844,Q9HAQ2
Q9C0H6,Q13506
Q96AQ8,Q6ZU65
Q8NGF8,K9M1U5
P31314,P78509
P59103,Q8NBQ5
Q6UXN2,Q8N441
Q7Z2Z1,P11686
Q9UP79,Q16695
P67870,Q58FF8
Q9NZI5,P11229
P25089,O43586
Q09FC8,Q9Y231
Q13895,Q76KP1
Q01432,Q96SY0
P0C025,O76038
Q96M11,Q9UJK0
P60371,Q05996
Q6P087,Q9HCK0
Q02556,Q8TF30
Q9BY32,O95202
Q96F25,Q9HC21
P15391,Q99466
P61925,Q9H361
Q6HA08,Q8NH57
O15090,Q9BX84
Q6ZT62,P02795
Q96KV7,Q9HBM6
Q01970,O43929
Q10589,P78539
O00462,Q5VWI1
O95602,Q07021
O14682,P19086
A2RUT3,P15976
Q5VT79,Q8NG50
Q9P0L9,O00233
Q9H9S5,P0DP74
Q9P2D0,Q86YF9
P15172,Q9UBF1
Q14586,Q9BXY8
Q2I0M5,P16144
Q9P086,Q13421
P15104,O94900
Q8NEB5,O43147
Q8NEM0,P0DJD9
Q06141,Q6NUT3
P04070,O15457
Q96DP5,Q9Y6R0
Q15696,O00148
Q9H6V9,Q96CT7
Q6P0N0,Q6PCB5
Q92838,Q86YD1
P21675,P05165
Q96P09,Q13888
Q08648,O00339
Q6P1A2,O95754
Q6ZMB5,P31040
P20366,P41208
P51911,Q1HG44
Q8WZ82,Q01955
P61978,O15370
P27348,Q2KHT4
P48058,Q9UKU9
P78346,Q16649
Q8IUX1,O15230
Q8WTS1,Q6PKG0
P56373,Q9Y216
O43395,O15042
O60225,Q9Y2T7
Q96LP2,O75795
Q92743,P14735
Q96NG8,Q96AM1
Q9H4I9,O00744
O75319,Q2KJY2
O14862,Q8NBS9
Q8WYA6,L0R6Q1
O14763,A6NH00
Q9UI26,Q9Y421
Q9BY44,Q8WVJ9
P30556,P0DKB6
Q16853,Q8IXT5
P28221,P0DMS9
O95259,O75636
Q9NPF7,P01591
Q96CN4,Q86UB2
P20813,O15382
Q14865,Q9NRJ7
P20151,O95998
Q9Y4X4,Q96FN4
Q02446,O95793
O95704,Q9BUB5
P35908,P19622
O15354,A0A0B4J266
O15182,A2AJT9
Q96BZ9,Q9UGL1
P47914,Q8NG95
P62993,P63218
Q9BYW1,Q08AH3
C9JN71,A0A087WX78
Q08117,P68133
Q8TBA6,Q5VST6
Q9HAT2,Q5KU26
Q13098,Q9BUN8
Q92791,Q9GZQ3
Q9NRU3,P30542
Q9NP64,P31415
Q9UBC2,P19013
Q9NPA1,O75594
Q5VWP3,Q8NAV1
Q9Y4X5,P05026
Q6P4F1,Q9NY59
Q9BYS1,Q9Y5Y2
Q96BY2,Q8TCJ2
Q9NZ56,Q00613
Q9NYB0,P29034
Q9BWT1,P29317
Q96KS0,A0A1B0GVM6
Q8NGT9,Q96E22
Q8TEW6,Q8WTQ1
Q9NUT2,Q8NG27
P52630,P04216
Q9BTN0,P20711
P53992,Q9H0W8
Q8NBV8,Q96BY7
P02774,P32942
Q13905,Q8WUS8
Q96LR2,Q3B726
Q9BQN1,Q9UIL4
Q8N1I0,P82664
Q9Y466,Q96NY7
Q9BXW6,Q9UJY4
Q92503,Q92496
A6NNY8,Q96A56
O43520,P52943
Q05D32,Q01196
Q8IXX5,Q92847
Q6VVB1,Q08289
Q9Y619,O43424
A6NC98,P35225
A6NCK2,Q9ULW3
Q8N6F1,Q8NGU4
Q8N365,P54868
A0JLT2,Q13613
Q9Y6G9,Q96L93
Q56P03,P98174
Q7Z4P5,P30414
Q8NFY4,Q68D51
Q9NTQ9,O95998
Q9UBC2,Q86UD4
A1Z1Q3,P61353
Q96RS6,Q6SZW1
Q99640,Q9H2H0
O60356,Q16594
Q8NGZ4,A6NFA1
Q96F45,Q14432
A0A597,Q7Z6M1
Q9BZE3,P15529
Q5JVG2,P00568
Q13702,Q96CX3
Q5T447,Q96RL6
Q96BI1,Q9NSN8
P40425,Q92952
P27986,Q9H9Q4
D6RJB6,Q96QZ7
Q9Y483,P43628
Q9HAS0,Q8TAA5
Q5T5X7,Q9NUT2
Q6KF10,Q8IWB1
Q8TEH3,P33260
P05187,Q9H902
Q12774,Q96B97
Q9Y4A5,Q96KX2
Q14568,O43164
Q5T1N1,Q9C009
Q86XI2,O14717
Q8IUH4,Q8WW43
Q6KF10,P62684
P20674,P49815
O95750,Q6TCH4
Q15569,P56693
Q9H6K4,Q16651
Q96ME7,P17023
Q8TAC1,P48378
P30613,Q9Y6I3
Q9NS85,Q9P266
Q9Y4F5,O60930
Q01101,Q86VR2
Q96RU8,Q9UKJ1
P51114,O00482
O75747,Q13061
P49961,O75436
A2RRD8,P23258
O95171,Q9UBH6
P52961,Q8WUY9
P04155,Q8NCT1
Q9Y4X4,Q96EK5
Q13639,Q9P2Q2
Q15465,O60493
P51857,O43766
Q9BWJ5,P08684
Q3T8J9,P23610
Q9H2H0,Q15005
Q9H7D0,Q68CP9
P36542,Q9UMS4
Q9NRG7,P24043
Q8N4V2,P41273
P01589,Q13425
Q8WW33,O14795
O75891,Q5JSL3
P01112,P06331
Q8IYV9,P84095
Q99962,Q9Y255
Q14997,P84157
P20774,Q66K66
Q8NHR9,P05181
Q13362,Q8N9B5
Q9UKX3,Q01534
Q9H305,Q9UPW5
P51811,Q9Y5H5
Q8N490,Q7Z739
Q8TAX0,Q8N8N0
A8MUP6,Q9Y5Q5
P53708,O00295
Q9NWR8,Q9Y580
P0DN82,Q8N162
Q8IU99,Q9Y2L1
Q17RF5,Q96RK1
P41091,P46199
P14678,Q9P227
Q92664,P55769
P0CG34,Q96T92
O43825,Q9UID3
P37235,Q8IVW1
Q9UHA4,Q8TCJ2
P49356,Q9NP85
Q9C098,O75170
P51168,P48436
P35251,Q96GX2
P60033,Q9UNN8
P13688,A0A087WT03
P11177,P49761
Q6ZNG2,Q9Y5E8
A0A5B9,Q15772
O43808,O43768
P78344,Q8WVV9
P27815,Q00610
Q0VD83,Q13554
Q8N8C0,P24468
Q6UX52,Q13438
Q4G0M1,Q8N292
P29400,Q13015
P68400,P12004
P78348,Q5VV63
P10153,P82912
P40937,P15090
Q15034,P49683
Q9UKJ8,Q9NP58
Q9BXN6,Q9HBL0
Q9NYQ7,Q86WN1
P0C0E4,Q6IN84
Q9NVM6,Q9NZS9
Q9BQ31,A8MXD5
B0I1T2,P22004
O60291,P01375
P13637,P48431
A6NGN4,Q6ZW33
O43147,Q9NYH9
Q9NXR1,Q8WW01
B5ME19,P63096
P49802,Q9NV58
O95522,O75348
Q6BEB4,Q4G0X4
Q16401,Q96F44
P49368,Q15077
Q99598,P40337
P82094,Q16181
Q68CP4,Q02487
Q96EV2,P15289
Q86SG5,P36575
A2RUS2,Q96MB7
Q2M1Z3,P0DP58
Q9NRD1,Q9UNA3
Q5T1M5,Q2PPJ7
Q8IYX8,Q9ULL5
Q9ULV3,Q7Z5L3
Q96PU8,Q7RTX1
Q13349,Q9NR97
O00445,P0CJ76
Q8WUP2,Q96DE5
Q9Y291,Q9Y6X6
Q9UHY8,Q8NBF2
Q8NEU8,Q8NFV4
Q8NHY5,Q8NGF6
O95861,P19419
Q659A1,P01857
P31269,Q7Z419
Q969F1,P0DP74
Q8N7C3,P81277
O43924,O00469
P51572,O95166
Q5VXJ0,P51451
P68036,Q8NGD0
A1L020,O60502
P30520,P61073
Q8NBJ9,Q96DU3
Q7Z6J4,Q9H511
Q9Y6F6,Q4KWH8
O43914,P60709
Q9Y5C1,Q9Y694
Q96KR1,Q5T6J7
Q9NYI0,Q96PX8
P18075,Q8NB50
Q8IYR0,P56545
Q6NZ67,Q5T749
Q96IJ6,Q9Y3D3
P07339,Q9BX79
P08697,O75783
Q9BZE2,Q5EB52
Q86YV6,A0A075B759
Q8NBJ7,Q8NFH4
Q9UPS8,Q9BUN5
P08514,P01699
P06731,O95167
Q9BQY9,Q3MIV0
Q16478,P20142
Q5SRI9,P00813
P01614,O75636
Q8NGN6,P78508
Q9H2C5,Q92482
P59817,Q9Y6A1
O95150,Q14738
P09172,P01714
A6NC51,Q9UKJ0
P48995,Q9Y5P4
Q16740,Q8N4F0
Q03014,Q2MJR0
P49761,O75376
Q9Y600,Q86SQ4
P27797,Q9UQF2
Q96E93,Q7Z449
P51582,P46060
O95841,P50453
Q8IX05,P82094
Q99549,Q96RN1
Q9Y4Z2,O43889
P49841,A6NL88
O43749,Q96T60
Q05209,P26232
Q8IUG1,Q9Y5Q9
Q96CN4,P49005
Q8IVY1,Q8TDQ1
Q8NEW0,P24298
Q8NFD2,Q12792
Q16878,O94829
P10826,Q8ND24
P20382,Q9Y2W6
O75061,Q8NGB8
Q96J42,Q8IUC3
Q14203,Q96DZ5
P17024,Q9Y2U8
P01567,O94851
Q8TCG5,Q9NZL9
Q13136,Q9H6T0
Q9UDX4,Q01973
P23378,Q8NEV4
P29558,Q9NZP6
Q9BXJ3,P58401
Q9NRA2,Q5I7T1
Q14135,Q15293
P52741,Q9HCM1
Q6ZMV8,P61201
Q8TC29,Q8IZU9
Q8N3K9,Q13061
Q9Y261,Q9BZ76
Q7Z6J2,P17540
Q9UG22,Q8TEW0
P22352,Q9UFW8
Q86YJ5,Q92743
Q96GA3,P35247
P62633,O94855
Q96I59,Q96S53
Q86XN8,O14817
Q8N4F7,Q9HCN4
P12694,Q6NXE6
Q96RJ6,Q6P3W7
Q6EMB2,O00423
Q5TFE4,Q06055
P19397,Q8TEL6
O00482,Q92826
Q8IV56,Q16659
Q8N6T3,Q9HCK4
P78316,Q8NGL1
P22234,Q9Y3A2
Q9Y366,Q9Y534
Q01459,O43542
Q8IZJ6,Q96Q05
P51957,P0DN37
Q9BY08,Q8IZA0
Q9NXH8,Q9BYC5
Q8IUC6,P02751
Q969V5,Q8IZL2
O76074,Q9UBV8
Q9NPI0,O14627
P24387,Q9UPQ9
Q86SQ9,P17844
P35453,Q05215
O43736,Q01201
O75820,Q9NY43
P15407,O43688
O60936,Q2TB90
Q13214,Q15102
Q92738,P07988
Q16348,Q13651
P63132,Q9H8K7
Q16696,Q9UMW8
Q9BRK3,O95835
Q9NYC9,A8MV65
Q9UNM6,Q86WN1
P50219,Q8N7R0
Q9BVW5,Q7Z3Y8
Q9NQV6,Q9H2C1
P04233,Q13651
Q8N4C8,Q16473
P35998,P59998
Q16851,Q13151
Q05315,O15466
Q8TDH9,Q96MW5
Q04637,O15072
Q9UNE2,P41162
B2RXF5,P24462
Q14584,A6NCS4
Q96S65,P16278
O14896,P52744
P56177,O94832
Q86WQ0,Q8NG11
Q8TC41,Q9UN70
P31277,O00151
Q02083,Q96QT6
P28330,P28715
Q8NHW3,P48742
Q99969,P47985
Q8NB90,P0C7N1
A0A0A6YYK7,P17948
Q8NGC9,Q9NWM0
Q9UBY9,P41595
O15014,P55199
Q9BYZ6,P57796
Q96N21,P78345
P33260,Q86Y37
O76041,Q9H8X9
Q9UHF0,Q16719
Q8N1H7,O75310
Q68EM7,P55075
Q00973,Q9NYF8
Q9HCN3,Q9UP79
P32856,O94844
Q6ZVZ8,Q96IF1
P30872,Q49B96
O95948,Q7RTX0
Q16760,P35612
P62070,P08912
P18615,O95644
Q9H1U4,Q9UM11
Q8NAC3,Q96C92
Q09470,P23327
P33552,Q9NX47
Q08AG7,Q9UN74
Q92698,Q14112
P55854,Q495T6
Q15434,Q99757
Q7L945,P25963
Q9BUA3,Q96FN4
P27824,Q53QZ3
Q86XP1,Q9HCG1
Q7Z5P9,Q96PX8
Q9P0M6,Q9NQW8
Q9BWU0,P58304
Q8NGJ6,Q9Y4G8
Q9Y264,P49321
A0A0B4J273,Q8N3Y1
Q9H213,Q8NI22
Q8NE65,P19532
Q96T25,Q3ZCQ8
P21453,Q15006
Q13939,P0DPB6
Q8NHG8,Q9H0L4
Q9GZV4,Q8IWB7
P01861,P0C629
Q9HBT6,Q9NT99
Q9Y6D5,Q9Y2C9
Q8N365,A2RTX5
Q5JVL4,Q16690
B0I1T2,A3KN83
Q86SP6,Q96SC8
P22532,P43353
P27448,O14795
P20151,Q5TB30
Q99504,P47872
Q8IW19,Q8NGY6
P43034,Q5T0D9
P46695,Q9ULX3
Q9UKR0,P14207
Q9UPC5,O15370
Q9NRC6,Q96DG6
A0A1B0GVX0,Q9H920
Q6PI98,O14647
Q9NP92,Q8TBZ2
P43699,Q9BR84
Q96PV7,P04000
P14151,Q92824
O75365,Q02643
Q9Y264,Q6UX73
O94941,P52943
P01266,Q92600
Q6P3W2,Q9BW83
Q8TC29,Q14008
Q8WWB5,Q68D51
P50747,Q9NPH2
P43356,P56537
Q07283,Q6P4F2
Q8NAC3,Q9BT56
P62942,Q8NE01
Q16720,P35548
Q9NX24,Q9H116
P07911,Q9HC07
A6NKU9,P20309
A0JLT2,A0A0B4J1V1
Q9HBM6,Q6XR72
Q7L775,Q9BX63
Q96PY5,O15392
Q8NBI2,Q96L96
Q8N4X5,Q14690
Q7RTT3,Q14749
A0A5B0,P43686
Q9H8Y5,Q70EL2
O75153,Q9H160
Q9P107,Q96RT6
O00506,O95487
A0A0C4DH59,Q9HCJ2
Q86VY4,Q86VH2
Q86XG9,Q13444
Q8NFM7,P08567
P50747,P03950
Q96DR7,Q9H2A7
P49184,O00322
Q9BT04,Q9H0C3
P02787,P11182
Q96RP7,P09630
Q9NVA2,Q92466
Q6ZMB5,Q8NGG8
Q9BXT6,P60369
P50990,Q07001
Q8NEF9,P21912
Q86XT4,Q53HL2
Q8NFW8,Q12765
P45877,Q13875
Q92786,Q5TF21
Q8WWZ8,P35575
P10911,P28330
O94973,O00746
Q969P5,Q8NHQ1
P00480,P35520
P07478,Q9UQF2
Q8TBQ9,P41146
O75323,Q3ZCQ8
P53708,Q8N5H3
Q99436,P63162
Q8TDH9,P15309
P08195,Q6A1A2
Q96H55,Q9NWU5
Q6IF99,Q0D2K0
Q9BT30,Q9Y223
O75113,P16870
Q5XX13,O60942
Q6NT76,Q3B7I2
P17707,Q5HYI8
Q6VUC0,Q8IVP9
O75909,P53609
Q9UKJ3,Q70Z35
Q86UX6,O75038
O75431,Q16637
Q9H295,Q9P2Y5
Q9H305,Q8IYB3
Q9NQI0,Q9BQ13
Q12982,P01568
Q96AN5,Q96QR8
Q9Y5Q8,P81277
O15460,Q969Z3
Q6UWF3,O95397
Q6EMK4,P0CG47
O00743,P08574
Q5THJ4,B9ZVM9
Q86SP6,P63252
Q02383,Q58FF7
Q96RJ6,P41247
Q9Y6Q5,Q15036
Q9BXB4,P51959
P22103,Q8WVM0
P53365,Q96MA6
Q6P9F0,Q9HAY2
O94856,Q9P266
Q13610,Q58WW2
Q9GZM5,Q14145
Q8WUG5,Q8NBC4
Q6ZMY9,P14866
Q9H981,Q9NP99
Q5T6X5,Q6IA69
O76074,Q717R9
Q5QJ38,O60224
Q9NZN9,Q8WX77
P43005,Q9NV66
Q8TEP8,P11801
A0A087WSZ0,Q7Z736
Q5T3J3,Q9NZQ9
Q99884,Q9NQW8
Q9NX76,Q495M9
Q16585,Q08AD1
Q8NGJ4,Q9NZR2
P17031,Q7Z7L9
Q9Y478,Q6ZVX7
Q8N126,P32456
Q99805,Q12851
Q9BYW2,Q13148
Q6GMV2,Q9H6Q4
P38567,P55073
Q9UQP3,Q99445
Q9BTF0,O14514
Q8N6M9,Q6U841
Q96TA0,P24462
P07359,Q07654
O75677,Q3SX64
Q9H334,Q3KRB8
O60266,Q16825
A0A0A0MT70,P30414
Q8NFF5,Q99731
O95140,P34059
P62942,Q8IYW2
Q8NAG6,Q15303
Q9UHV9,P0DMW2
Q6V0L0,A6NE82
Q9UBF6,P13521
Q9UHX1,Q9UI33
O75674,Q8TCY5
Q7Z6K4,Q8N371
P38606,Q8WTR8
Q9NUQ2,P62136
Q9Y520,Q96EK7
Q7Z7J9,Q8IZS6
Q9BW91,P56537
Q16671,Q9BYZ2
Q86XT2,O14662
Q9UMZ2,Q16602
O43914,P49641
Q9UP38,Q99418
Q7Z404,O75840
Q96C45,Q9HCR9
Q86XQ3,Q92570
Q9NX18,Q8IUX7
Q8N7H5,Q96CW6
P25063,Q9BTN0
Q3T906,P55211
Q9NNX1,O43395
Q70Z35,Q9GZY6
Q8TDT2,Q15111
Q9Y4E1,P16152
A4D1P6,Q969N2
P24386,Q96IY1
Q8IVC4,O95359
Q14643,Q15782
Q8NDW4,P98196
Q01581,P06746
Q86XA9,O75324
Q86WQ0,P22362
Q8WVM7,P57053
Q9UQC9,Q9NRP7
Q9UI43,Q15619
P14678,Q9P0Z9
Q96I13,P26447
Q8N1H7,Q6PH85
Q2TAL5,Q8NBK3
P41439,P0DP25
P24387,Q9NTG7
Q86SS6,Q96L34
P20333,O60506
Q2M385,Q9NRJ3
P04430,Q9H320
P12107,P40394
O15269,Q9UHP7
Q8TDB6,Q6IN85
Q8TDC3,Q14432
Q9NVA2,Q9ULT0
P14678,Q96H22
Q8NH59,Q9UEF7
Q9NRD1,Q9NZK7
Q9BY84,P08912
O00398,Q96B36
Q86WA9,Q8IWB1
Q9NQL9,P35269
P01903,P11586
Q9Y5U9,Q8NGF6
P62258,Q8N5F7
Q9HD20,Q9H228
Q8IZD0,Q8NBT2
Q5T0W9,Q9HD67
P01229,P03952
Q2M3R5,P06126
P28072,Q7Z4T8
Q8WZ94,Q9Y2Y1
Q5T3J3,Q9NQ31
Q9H205,M0QZC1
Q9Y3Q8,O43559
Q8IV16,Q9UND3
Q96A61,P52732
Q9BT23,Q9H479
Q96PJ5,Q15329
A6NNE9,O00329
P21854,Q06520
P31270,Q15651
Q8TD16,O00479
P0DPD6,A0A1B0GUW6
Q5VWW1,Q14966
P58004,P16871
Q9BZF1,Q8TDB8
Q9HB40,Q02643
Q96C36,Q9NYW8
Q9H1K6,Q8WV92
Q969U6,P47211
Q15777,Q9BUF5
Q9BX26,Q7Z3V4
P29074,P49685
Q9Y6A5,O95390
Q92753,Q9BZJ3
Q9Y6X0,Q96T25
O60403,O95405
Q8NFL0,Q3MJ16
P34931,P09874
O94805,Q8WZ82
O00267,Q99581
Q96R67,Q9NTJ3
Q86YC3,Q96S55
Q8NGY9,A0A1B0GVN3
P54849,Q96PQ5
Q5H9M0,P17081
Q8IY17,O14974
A0A075B6I1,P08246
P62699,Q6T311
Q6VVB1,P49286
P51149,P35237
A0A1B0GVX0,Q8WXG1
Q9H2M3,Q86UD3
Q96SB8,Q8IXT1
Q9BRC7,P49069
P49715,Q969V4
Q9HAY2,Q04446
O14530,P12872
P19022,Q6XD76
O95777,P30405
Q01780,Q6UWE0
Q14117,O75508
Q8N328,P24723
O95817,B8ZZ34
P49366,O14920
Q5T7V8,P49715
Q9UKV0,Q9UPT8
Q99719,Q9H2P0
Q9NRZ5,Q96S97
Q63HM1,Q92804
Q68D06,P04424
Q13797,Q9P2N2
Q9NZN4,O14983
Q96PE6,Q9Y3V2
Q93098,Q96EY7
P20020,Q9Y2N7
Q08AF8,Q8N8J7
Q07325,P55042
P20930,Q8N8Q8
Q13217,Q9H2G2
O95757,Q8TD26
Q96CN9,Q4KMP7
Q6IFN5,Q8IUR7
Q8NGN0,P50748
Q15649,P05177
Q9H0S4,Q8TF40
P46379,P05114
Q16647,P60014
Q4G0N4,P52742
Q9UIW2,Q8NEZ5
Q5M8T2,A6NC98
Q9C026,Q6UXG2
P62070,Q6ZQX7
P20042,Q13002
P55291,P21918
Q52LR7,A0A0G2JMI3
O14964,Q9NNX9
Q8NEP7,Q9Y4C1
Q92523,Q96LK0
Q5BKY1,P0CJ76
P53778,Q96AY3
Q53T94,P45844
Q96BW9,Q9BZW7
Q9BYK8,P20702
P84085,Q6NTF9
Q9BYM8,Q15942
P10588,P04271
Q9H9Z2,O14787
Q9BQY9,P19957
Q9H3M0,Q96EP5
Q8NCD3,Q7Z3Y8
Q3I5F7,Q9Y6T7
Q9BS40,Q9NPA1
Q8N3U4,Q92791
Q9UM44,Q8IY95
P03952,P01570
A6NJR5,Q9ULB5
Q8NBZ0,Q15118
O94985,A0A584
Q9H3N1,Q8NHQ9
O76011,P56975
Q8NGT7,Q13002
P07942,Q9BVV7
Q9UPW5,P12829
Q86WA9,P40925
Q6PEY2,O43257
Q9HCT0,P00918
Q8NHW6,Q16610
O95397,O00217
O15394,Q496F6
Q96NU0,Q6UXV1
Q8N680,O60563
A0A075B6I9,P02778
P07451,Q8IU68
P22459,P35241
O14686,Q9Y2Y9
Q00013,Q9Y2F5
Q9BWK5,O60907
Q6NUN9,Q9H832
Q86VP1,Q6ZN84
Q9UHR5,P58876
Q3SXM5,P61587
Q08379,Q7Z6M1
Q9H0T7,Q8NDT2
P14136,Q9NSN8
Q86V25,Q14520
Q01449,Q5VXU9
Q99075,Q96I23
P51786,O14511
Q7Z4G1,O43766
Q92922,Q96E52
Q9HCL2,O94851
Q9P283,M5A8F1
P98196,Q9BYV7
Q9UNW9,P07307
P09923,Q2TAY7
Q8IVT2,Q14031
Q9P286,Q96C90
Q8NGH9,Q14916
P78364,Q96R45
Q9BQD7,O95376
P09086,Q8N6L1
O43913,Q5H9S7
Q8NBM4,Q969E1
Q9NUG4,P15621
Q15334,Q9UBF1
Q9UNE7,Q9NZV6
Q6P1J9,Q8WTR7
Q13557,Q9HBL0
P13645,O00762
P55265,A6NHM9
P29508,Q99726
P12259,P28067
Q8N6F7,P17980
Q99808,Q9NPH3
Q86SX3,Q9BPX6
P07305,P01615
Q8WXF7,Q8IXT5
Q9UGK3,Q58EX7
Q8IU99,P48065
O43745,Q5T8D3
P11233,Q9H9Y6
P43489,O95258
P22760,Q96FC7
Q14623,O95665
Q7Z5Y7,O14715
Q9NWM8,Q92844
Q6PGQ7,Q96K75
H0Y354,Q9NPF4
Q8WXX7,Q8WXG9
Q5TA45,P52435
Q15024,Q16630
O15258,Q8N2H9
Q5VZL5,O95674
P07737,O60516
Q9UJA3,Q96BN2
Q14011,Q96I36
Q9UIC8,Q9Y3E7
Q8IXI2,Q96GW7
P25391,P58417
Q14123,P56856
Q9UNG2,Q96PQ5
P0C7P4,P49810
Q9NRG9,Q8IUE1
Q13021,P35268
P18545,Q15828
P33681,P78426
Q9NZH0,P45844
P57775,Q8NGZ2
Q9Y333,Q9Y5L0
Q14624,O75636
P51857,P57679
O14757,Q8N841
Q6P988,O14950
Q1EHB4,P12036
Q96BR5,Q9H6T3
Q9NPG2,Q6ZNX1
P15086,Q6UX72
Q8IUC1,Q7Z4H7
Q96NE9,P20719
P61204,Q9HCE7
Q9BUB7,Q6P1K2
Q8N9W5,O94888
P59282,Q6UXB8
Q8IXQ6,Q9BW11
Q9Y493,Q8IY33
P78424,Q04837
Q8WW38,P41597
Q9BQ51,Q9P0S9
Q15746,Q92617
Q7RTU7,Q8N7E2
P19835,Q9H0F5
O14686,Q9ULD2
P00374,P52747
Q8WU08,Q4V328
O14492,Q9NX76
Q16518,Q96C01
Q13162,O14645
Q8NAP3,Q969W8
P32320,Q6PK04
Q2M3X9,P48664
P04090,Q8N140
P23786,O60779
P28329,Q8WXI9
O00757,Q53GD3
Q6ZN30,Q7L5Y6
Q9NZN9,Q9ULW3
Q9UM13,Q07617
P21291,O76061
O00767,P58417
Q0ZGT2,Q5VZF2
Q8NCN5,Q9HAU5
Q9H2X0,Q9Y6N7
P84550,Q86WK9
O15205,Q8NI22
P04628,Q9BXU1
Q8IWE4,O95147
Q15583,Q6UXZ4
Q68DK2,Q9HAW7
O95398,Q9BYZ8
Q9BRQ0,P46779
Q12999,Q9NR20
P52657,P13611
Q9H213,Q9NPB9
O14924,P11233
P26441,O94988
O75956,O95863
Q9UPW6,P10145
Q9BXU9,P09467
P02730,Q8WV22
Q9BT04,O43379
A2VDJ0,P28347
Q99666,Q9BXS0
P52738,Q5UIP0
Q96JC1,Q9UNL2
Q53HV7,O75312
Q99942,P08709
P01178,Q9UHC9
Q8WYQ3,P80511
Q9H334,Q8IYX1
Q6UX82,Q04727
Q5XLA6,Q9NX45
O00515,P63096
Q5T8D3,Q92982
O43676,Q8NBW4
P68543,Q9ULD0
Q96KV6,Q4G148
Q63HR2,Q9BYD2
O15389,Q86UP2
Q71RH2,O60486
Q6P2P2,Q9Y6U7
Q9Y614,Q7Z2W4
Q8IXB3,Q8N699
P18054,Q8TC36
Q01629,O75845
Q96BP3,P05090
Q92928,Q9NX24
Q9Y2P5,Q99784
Q6VVB1,P14678
Q6ZQW0,Q13023
P23378,P13984
Q04446,Q17RR3
Q9UI12,Q1HG43
O00425,Q9UBB9
P14652,Q9Y303
Q93008,P43364
O43315,P01889
Q8IV16,Q96M29
A6NEL3,O95786
Q9H252,Q8TCT7
Q13237,Q5T6X5
Q9NZN1,P29016
Q9BUX1,Q13061
P22234,Q9NV35
P32971,P54136
Q6ZXV5,Q96RJ3
P0C7T3,Q86VQ3
Q8NE65,Q0ZGT2
P06454,O15151
Q9NS18,P17302
Q9BWV2,Q9BVT8
P13646,P00918
P40937,Q92754
Q9Y5B8,P32019
O43541,Q96K76
O43692,P47992
Q8N8S7,Q9Y6H8
Q9P2W3,P22001
Q9BR39,Q86TJ5
Q08ER8,Q9NPE3
Q9UHC6,Q7Z6A9
Q9BQI5,O96019
Q8N8Y5,P49757
Q9BSJ8,P25098
O43567,Q8IZS8
Q11206,Q01860
Q7L1S5,Q16534
Q9HA72,O15234
P49862,P62873
Q8NH92,Q13606
Q92828,Q9NSI6
Q15029,P01275
Q5T230,Q8WV35
Q8WVF1,P30411
Q13487,Q8NBF2
Q9NZC2,P13284
Q9UGR2,A6NI73
Q9H6S3,P42574
Q5XKR4,P56747
Q92521,P51878
Q06432,Q04206
P19429,O94762
Q9NR64,Q14999
O14980,Q86UQ0
A2IDD5,P35052
Q969T3,P51809
P20827,P0DPF7
P01848,Q02094
Q14390,Q96GJ1
Q9H7R0,Q9UM63
P57796,O15027
P54274,O15446
Q8WVZ9,Q9H0C5
Q9C0E8,Q6ZT98
P49888,Q9P2S5
Q86VI1,P12524
Q9Y2K5,Q12756
P0DPH7,Q9UK59
Q6PIU2,A6NC42
P40429,P02746
P53355,Q9H361
Q8NDW4,Q8NC51
Q16625,P49593
Q13232,O43424
Q8TBQ9,Q9NZJ4
Q8NH83,P61513
P48060,P53805
Q5JUX0,A1A4Y4
P23352,Q8NGG1
Q14832,P07099
Q15649,O75582
Q9C075,Q6KC79
Q9NRW4,O15273
Q8NGL3,Q16656
Q9NRP0,Q9UL41
Q5BIV9,Q7Z403
Q96JN8,P51828
Q8TCT1,Q9HAW7
Q13113,Q16581
Q13099,Q9Y6Z7
Q9Y5F8,O75015
Q969G2,P15498
Q9NUT2,P48201
O76021,Q8IWB7
P05387,Q13454
Q9BZ23,Q8TCQ1
A6NED2,O95436
Q8TDW7,Q99944
Q8N159,Q70CQ4
