P00352,O60356
P20333,P39656
Q9UJZ1,Q96LL9
P60763,Q8WUX1
Q96L33,Q14527
Q9HD34,Q13825
O15075,Q15654
Q92614,Q5BJH7
O95573,Q9NR77
Q9BXJ1,Q9BQL6
Q7L5N1,Q8IYB7
O60506,Q9UKM9
P55072,Q9Y6G9
O14757,Q13469
Q8TBX8,Q96JC9
Q86Y82,Q6ZSS7
Q92608,P22735
Q8WVZ9,Q8NI27
Q9H501,Q9NY61
Q16288,P05067
Q8WVQ1,Q9NYP7
P24941,Q9Y4L1
Q96AG3,Q9BRK0
Q92482,Q96K37
P56524,Q9UBE0
Q9Y4K3,Q9NPI6
P12830,Q9C0D5
P08047,O00571
Q12933,Q8IY51
O60641,Q86YT6
Q9H2J7,Q9NR77
O75323,O15173
P01112,Q01082
O15205,P41091
Q13422,Q9HAQ2
P33176,P49720
P08581,P42681
Q9UKE5,P31947
P46926,Q96QU6
P13667,Q9Y2D2
Q9BYF1,Q8NEU8
P20929,P28289
Q96FJ2,Q6PGQ7
Q4VCS5,Q9UPS8
Q8TED1,P07766
P08621,O00746
P00533,P00403
O75251,Q7KZN9
P67809,Q14999
Q16665,Q6R327
P78317,Q14676
Q13200,Q9Y239
O14556,Q2M1V0
Q9H5Z6,Q15654
P30153,O94763
Q14258,O95352
P56524,Q9NRR6
Q7Z7G2,P11277
Q86WK6,P32249
Q93050,O75348
O14880,Q92520
Q04912,P53350
P62330,P58107
Q8N5G2,Q9Y5E3
P57721,Q8IU60
P61353,Q86VP6
Q15714,O94832
P34897,P54886
P12814,P63261
Q9Y2X9,Q15723
Q6ZRY4,Q8IZ26
A5A3E0,P01344
P07900,Q9NV06
P11686,O15533
Q15040,P60410
P11441,Q9NR77
P67809,O15234
Q15025,Q13137
Q01082,Q504Q3
Q9NQW6,Q5M775
Q96KV7,Q7L5D6
P62258,Q09161
Q5HYI8,Q86X19
Q16890,Q9NPH2
P07437,Q9UL54
Q5TC82,Q8N2G6
Q14161,Q14160
P22087,Q14684
P60228,O94761
Q9NQB0,P11308
Q07666,Q05086
P27986,P68400
Q92731,Q96S52
Q9UMX0,O15198
