P00352,O60356
P58012,P84022
P46379,Q8NCK7
P13647,Q2M2I5
O43865,P35270
P27824,P10176
Q5JR59,Q10567
P28347,P49711
Q9BW92,O60664
Q6ZTQ3,Q96BY2
Q9H0D6,Q6ZRI8
P51531,Q96DG6
P56181,O95363
P25445,P55957
Q9UQM7,Q01970
Q9NWS0,O43156
O43765,P48723
Q969H0,O14874
Q9H000,O95185
P27482,Q9UIL8
P01308,Q53ET0
Q15181,Q04726
Q9H7F0,O95977
O94874,Q07021
Q13489,P48556
P02786,Q9BXK1
P04150,Q8NEP3
P09038,P04004
P42704,Q8IXM3
Q01628,P51809
O15118,P27449
Q7Z333,P24522
Q8IWR0,Q9NRA8
Q5T011,Q969R8
Q96FW1,P43246
P22304,Q8IZ69
Q8NFW8,P14314
Q15058,Q9NQ90
Q9BZG8,Q9Y664
P51531,Q9BZL4
O43765,Q9UMW8
P03372,P22415
Q9H4M7,Q9UH99
P62875,O60942
P61513,P83731
O60885,Q99873
Q96EL2,Q9NYY8
Q96C86,P04632
O75604,Q86U10
Q14240,Q13542
P08134,Q9C0B5
P61604,Q6XUX3
P84095,Q9NQL2
Q13435,Q9Y2T7
Q9P2M7,Q6UVJ0
O60674,O14492
Q14318,Q9H3Z4
P33993,Q06265
O95985,O94762
Q13895,Q9H4L5
Q8TE73,C9JE40
P16402,Q5JNZ5
P31689,Q14999
Q93084,Q14442
Q6UX01,O43617
Q6A162,Q5T5B0
P07919,Q6P5W5
Q15910,Q9Y383
Q9HCE7,Q07912
O95235,Q00765
Q5TD97,P19367
Q8IXM3,Q86TS9
P43405,Q676U5
Q01085,Q8IUC2
Q5S007,Q8WVM8
P19320,Q9UKM9
P21860,P08631
Q0ZGT2,Q6PJ61
Q9BXP2,Q03431
Q9H857,Q9UGC7
P50570,Q14966
Q9HB19,Q9NY65
Q15102,Q9NYB0
Q14596,Q4VCS5
Q9UHB6,O95696
P41440,Q969X5
Q12800,P62249
P36578,A2RRD8
Q86V97,P47902
Q9NV66,Q9Y5G0
Q9UHD9,Q0JRZ9
P49407,Q14940
P46781,P82933
P09038,P18827
P09497,P35348
P62906,P78563
P61158,P31146
P60520,Q16595
Q92538,Q99873
Q9Y5F2,Q15051
P60484,Q9Y5A9
O94972,Q5VUA4
Q8IUZ5,Q9NZS9
P49336,Q9H8E8
O43683,Q8IYR6
Q9NVH0,Q9NVH6
Q5T653,Q7Z2W4
Q13243,Q2TAY7
Q96FW1,P63313
Q9HB09,Q66K64
Q15029,O14646
Q9UK85,Q66K14
P19838,P36941
Q9GZS0,Q68E01
Q96L21,P18124
P27824,Q8WTV0
Q9NQC7,Q92466
P28482,O96017
P31153,Q9NR19
P60763,Q6T4R5
Q86UW6,Q9BY84
Q01804,P29558
Q6IQ23,Q00536
O95445,Q02338
P49841,Q9UHR4
P27361,Q02363
Q96JP5,Q7RTS1
O00303,P60228
Q12824,Q86YD7
Q96LR5,Q86XT4
P30566,Q9H2A2
P16403,O95503
P08670,Q96EP0
P26951,Q0VAQ4
P25685,Q9H9B4
P15153,Q9Y2X7
P04908,P56182
Q92769,Q9Y6D9
P12235,O14925
Q9H257,Q8N5A5
P83369,O75529
P04637,Q68DV7
P01116,P36578
Q13263,Q9Y676
P05067,Q13112
Q13310,Q14240
P48552,P55055
P41743,Q8N6Y2
Q9H2P0,O43638
Q8NBQ5,Q96EC8
Q9BYV2,Q96PN8
Q9UBU9,Q9UGI8
P05067,O95758
Q6UWQ5,Q92802
Q8WYN0,O14558
Q86SX6,Q99807
Q9Y666,Q3KNW5
Q92793,P29590
Q9C0C4,Q9Y5X3
P06748,P06239
Q13489,O60832
P16070,Q96N66
Q9NZ09,Q8WWR8
Q9C0F3,Q969Q1
Q9BYJ9,O43414
O14964,P61968
Q9H609,Q9Y371
O95235,Q5VWX1
Q92731,Q86TB9
Q14596,P82912
Q9Y2X8,Q13064
P55317,Q99986
Q13268,Q5TC12
P05067,P57052
O60383,Q96RU7
Q69YN4,Q9H3P7
Q9UPQ9,Q3B7T1
Q86VP6,Q07955
Q9Y3I1,Q9Y4K0
Q8WZ73,P51668
Q9NUL7,Q14197
Q7Z4V0,O95363
Q9UBL6,P67870
P03905,Q9NX14
P42345,Q9C0C7
Q49A88,Q9BVG8
Q96S52,Q9NS66
Q9BRG2,P20933
Q8TED1,Q9UNK0
Q9ULV4,Q02241
Q5JTV8,Q04637
P52597,Q9NWB1
P50750,O94832
Q8TBC4,O15294
Q3MIR4,Q5SRI9
Q9UNP9,P05455
Q9UGL1,O95180
O75695,Q13951
Q16526,Q9BQG0
P54578,Q9NVI7
Q13948,O43752
Q9UPY8,Q8ND83
P21462,Q9Y6D5
Q13085,Q8WWK9
Q15077,P78527
Q969X2,P32926
Q9NPB6,P30048
O14880,P13196
P13807,P17509
Q4LE39,P14921
Q15274,O15164
P52333,O75886
P13861,Q96AG3
Q15006,Q12874
P41002,P08865
P78352,Q9P2E7
Q9HCN8,Q8IXK2
Q8WWB5,Q99750
Q9HD43,P00367
O94874,P62280
P79522,O95453
P55327,Q96J77
P02452,Q9BUJ0
P11940,O14933
Q9NQ55,Q14512
Q9UPN9,Q8N4C6
Q9H2G4,Q96T37
O15287,Q9P104
P80188,P24863
P28799,Q6NXT2
Q01814,B7ZAQ6
P42857,Q9H1M3
Q9NRM7,P46937
Q96B97,O43150
Q9H1Y0,Q9UPA5
P50749,Q96LA8
Q9Y342,Q6UWJ8
P07948,P63027
O15294,P15822
Q15058,Q9H6F5
Q01082,P33992
P04259,Q15323
Q9HCE7,O14641
Q92538,Q8N3C0
P0CG47,P0C0S8
Q9BRN9,Q9UL52
Q16666,P22670
Q13241,Q53EU6
Q9H583,P78395
Q99944,P05155
Q07065,Q9NZ43
Q96FW1,Q92598
Q9BY14,Q86VP6
P30041,Q8IWL8
Q14258,Q13206
Q9H4M7,Q9Y3I0
O15218,Q6ZNB6
Q13043,P33993
P04899,P04054
O95831,Q9NZC7
Q9NVD7,P53992
Q93008,O95999
Q92794,P04196
P05412,Q96GQ7
P48380,Q9BT40
Q15717,Q96JP5
P05067,P51452
Q96S16,Q9NQZ7
P11142,Q15007
P56545,Q8WVN6
Q05707,Q15007
P29966,O95758
P09874,P17947
Q02543,Q6ZMZ3
P14416,O15444
P12931,P33993
P07437,Q8IV63
Q96CN9,Q86VQ0
Q9NWT6,P50991
Q02978,Q8NCK7
O00429,Q9ULX7
P62993,P25791
P61160,P22694
P04049,O14980
Q13948,Q99581
O95486,O75081
Q9P0P0,Q96D46
P49023,Q8TDM6
P05161,Q14653
P68400,P17096
P08670,P19525
Q9UQM7,Q13554
Q02878,O00339
O43663,Q9NXS2
P05067,O95164
O60356,Q9UMS4
O94761,P28161
Q01167,Q9H9L4
Q00577,Q8IXZ2
P28838,Q53H82
Q9UJV9,Q13595
O00148,Q9Y3L5
P08134,Q9H7F4
Q9HAV7,Q9NXW2
Q13469,O15525
Q9P0W2,Q9P2K3
Q15058,P49792
P05067,O95171
P25445,Q12923
P19338,Q9P203
O60896,Q6UW68
O96005,P51172
Q9H4M7,Q86XP3
Q13523,Q8WXX5
Q9HAV4,Q6UY01
P26641,P51784
Q05397,P01106
P61201,P19447
P40227,Q9NPG2
P01137,Q8N5R6
P46779,P57071
P40337,O60678
P62910,P62891
P84243,Q9UQL6
P29508,Q9NRC1
Q15165,O95158
O00468,P12883
Q13526,Q96C00
Q07065,Q96NB3
Q93008,P00441
Q9Y5J1,Q13243
Q9NVW2,Q92994
Q9Y3D3,Q8IWT3
Q01523,Q6ZXV5
Q02241,P13987
Q9HDC5,Q969X5
Q9Y679,P41143
Q9UBM7,Q9H2F3
Q9H7H0,Q86WC4
Q9UEU0,Q6P5S7
Q13217,Q8WW22
Q9Y2Q9,P82914
P63104,Q9NWS0
P0C0S8,P0C5Z0
Q8TCQ1,P43250
P62829,Q04721
Q9UJU2,Q16236
P02042,Q5TFE4
Q9NRC8,O95453
P84243,Q9Y6J0
P62491,P05198
O14526,Q15691
Q13509,Q9Y3F4
P46776,Q9HCK5
Q08945,Q86VQ3
Q14517,P40200
O95816,Q9H0F6
Q12933,Q8IY51
P05067,Q9NZR1
P62701,P67809
Q9BYR5,Q14749
O00322,Q96AB3
Q9UHI6,Q9NX05
Q9BWJ5,O94844
O15218,P78527
Q14164,Q13451
P01106,O43396
Q8IWZ3,Q96T52
P0C7X2,Q8NEC5
Q13501,Q53GQ0
Q9Y230,Q9UQL6
Q9Y265,P51957
Q9H3P7,Q96H20
Q00987,Q9H0F6
P35241,O43707
P09429,P78527
P08238,P09651
P02452,P26012
Q8N448,Q8NFP4
P14625,P16403
O60264,Q9ULG1
Q7Z406,Q86SQ7
Q8TF39,O14709
P24863,Q6E0U4
Q96HY6,Q02388
Q9UGV2,Q9UI14
Q9BYN7,O75460
P62491,Q8N511
Q9HD34,O75570
P55036,P02144
P08238,O00468
Q92552,O95793
P42704,Q13405
P04843,Q8NEN9
Q9UI36,P27707
P55072,Q8IY92
P32241,Q6Y1H2
P05412,P35269
P61956,P52739
Q13835,P07476
P15336,P26022
O15530,Q9P1Y5
Q9HAU4,P27037
Q9NZN5,P08069
Q9NYY8,Q8NCN5
P78362,P55265
Q14839,Q9UKV3
P48431,Q70CQ2
Q96FW1,O14773
P17693,P30511
Q9NRY4,Q9HC38
Q96T76,Q93009
O15034,P41227
Q8IWL3,O75718
P27986,Q8IZD9
P06239,P24534
O94874,P49116
Q08J23,P46060
O75533,Q5T7N2
P46783,P63220
P60660,Q01968
P55072,Q9Y6G9
Q13489,P40939
P04150,Q12952
P13569,Q9UQB8
Q15058,P04003
P02786,P35244
P82675,A0AV96
Q15286,Q9UNF0
P62913,Q8NDF8
P43403,O00148
P50458,O15014
P04350,Q9Y574
P25705,Q01628
Q9NPF0,Q6ZS82
Q9Y6E0,Q13405
Q9H0U6,O75394
Q9ULJ8,P50749
O43683,Q96SN8
Q9UN42,Q15155
Q92841,P51858
Q14444,A5YKK6
Q12802,P10827
P37840,Q6PIV2
Q04724,P28799
P49336,O94913
O14578,P52272
Q14565,Q9GZT8
Q16666,P08559
Q12789,P49336
P78310,P51151
P09651,Q9UKA9
P31943,Q9H324
Q15303,P46937
P35613,Q6ZNB6
O95292,Q9P2D3
Q9Y2J2,Q9NPA8
P05023,Q92905
P61956,Q9NS56
P84022,P61371
Q9UQM7,Q8TEV9
Q9UNE7,O94953
Q9UJY1,Q5QP82
O00182,Q9Y3T9
P04049,P11802
P51572,P20340
P00387,Q96MV8
P04629,O94888
P63279,Q01826
P62805,Q9UHA2
P26367,P50458
Q969Q0,P22492
P61586,Q7Z7G8
P03372,P33981
Q2NL82,Q14554
P50552,Q9Y6R9
P03372,Q9BVP2
O95816,O43314
Q9H4P4,Q8N4N3
P24752,Q14157
P50914,P27635
Q9Y2R9,P79522
Q00535,P49841
Q8TDW7,Q76LX8
P63000,Q8N5V2
Q9NUJ1,Q9BYX4
Q92900,Q13595
Q7Z5P4,P50281
O95715,Q9BTE1
Q99496,Q32MZ4
P56385,Q9NPL8
P50990,A6NCF5
Q9H4M7,Q8NEY8
Q9H4A3,Q8N9I0
P04083,Q86U42
Q92844,Q6UVJ0
Q8NI36,P29992
Q9H5K3,Q9HDC9
P16333,A7KAX9
Q93063,Q53F39
P27105,Q8NFB2
Q15759,O15379
P30519,Q86UK5
O43493,O00264
Q96CF2,Q9Y5B9
P27482,O15547
Q9NQC7,P25686
P27708,P42858
Q7L190,Q9H1E1
P0DPH7,Q8IX03
Q99496,P08865
P20226,O00268
P82664,Q9NWT6
Q9Y4P3,P49840
Q9BYD2,Q9NWT8
P04792,Q8N5S9
Q9ULV5,Q5TA45
Q09472,P84022
Q92552,Q9Y5P2
P54578,P06493
Q15181,Q5MNZ9
O00567,Q8WVC0
P31751,Q9H7D7
P38646,P22736
P62745,Q9NVJ2
Q99581,Q86UP3
Q02241,Q9H583
Q14318,O14818
P62861,P62753
Q96HA8,Q719H9
P56945,Q7Z7C8
P61221,P02545
P62987,Q14498
O15258,Q9Y282
Q9NRS4,P12235
P61956,P15408
P52948,Q9BY41
P38398,O43175
Q9H9J4,Q9ULT6
Q99459,Q9NPJ6
P18077,P42696
P25398,Q93096
P08572,Q02809
Q9H3M7,P60866
P04637,O43474
P08621,Q00059
O00571,Q96I24
Q15906,Q93079
P68363,Q9Y5Z0
P06401,P51692
Q15834,Q8IWU5
Q9H492,P56182
P63165,P19419
Q9H444,O15321
Q13421,P39210
O15205,Q6P2Q9
Q96SQ9,Q68DA7
O75478,Q96HR3
P20290,P62081
P51116,Q9UGR2
Q9HBD1,O00488
Q99853,P60410
Q96JH7,Q9Y343
Q15717,Q7Z417
P15056,P80365
A8MXV4,Q08257
P04843,Q13190
Q15181,O95571
Q12873,Q8WTT2
Q9BPY3,P33681
Q8IX01,Q96AK3
Q92614,Q9BR76
O00182,Q9P258
P08651,O15014
P35226,Q2PPJ7
P62306,O15527
Q15691,Q99661
P42345,Q6UY01
P08865,P11387
Q6UY01,Q14692
Q6NUS6,Q9H0S4
Q9UKJ1,Q76KP1
Q71U36,Q92870
Q9H6R3,O00292
Q9UGM1,Q9NV64
O00232,Q5JXX7
P25800,Q8IX15
Q93034,P04350
Q99798,P30044
P09467,P35637
P29966,Q8IXJ6
P04083,P56962
Q05397,Q12791
Q99996,O60225
Q6NUS6,Q8NBS9
Q13163,P11388
Q9H0U3,Q9H1X3
Q8WUW1,O43639
O95817,Q9NZL9
P49841,P49715
P04908,Q9NVP1
Q71SY5,Q15528
P10275,P00338
Q8TBB1,Q9HCM9
P20226,P26373
Q8IW35,Q8TCU4
P46109,O00459
Q5S007,P51991
Q6R327,P19338
Q9BVK2,P54219
P55036,Q8NI22
Q5TA81,Q701N4
P38432,Q9HD20
P31689,Q93074
P51965,Q9Y6M9
P21926,P15391
P04637,Q86T24
P31943,Q8N2K1
O60356,P40939
Q5SRI9,Q504Y0
O95994,Q02878
P51965,Q13404
O75147,Q8WWG9
Q5TAQ9,Q460N5
P56270,Q9UIH9
P62136,Q86YT6
O75051,Q9Y5Y6
Q7L2J0,P40926
P26367,Q92922
Q15155,P62072
Q92820,P49641
O15164,Q9BQD3
O43493,Q9NP61
O14981,Q8N2W9
O75665,Q8IWE5
Q9NX05,Q15678
P57078,Q9BRX2
Q9H8Y8,P04844
P06241,P21802
O60220,P58557
Q6ZMZ3,Q9BWS9
Q9Y6Q9,P24385
O60885,Q96MU7
Q8N9P6,Q9UKM9
Q9NPI1,Q8WVX9
Q86VF2,P78424
P98175,Q9GZV8
Q16666,Q12788
Q9Y3B7,Q9H2W6
P41002,Q8IYS1
Q9ULD4,Q7Z5K2
P62263,Q14512
P00352,P48651
P07947,Q86X19
P61088,Q5U5Q3
Q7Z2W4,O75683
P62829,Q9Y5F2
Q8IY34,Q9NQ29
O94973,P51812
Q12805,Q9P2R6
P52948,Q8TD16
Q9NRC8,Q16656
Q99717,Q8IY95
Q8NCE2,Q96K76
O14521,Q96PD4
P42858,Q99436
Q9UIA9,P19075
P49116,P62906
Q9P2N5,P22749
Q9NQ87,P61296
Q14254,Q9NX40
P47902,Q9NYV4
O43752,O15155
Q9HCE1,P10114
Q13564,Q9GZZ9
P16885,P10809
P03372,Q96BT3
P08758,Q8N122
P62745,Q9NVA2
Q92974,Q9BZV1
Q16778,Q9P287
P47756,Q12986
Q99581,P32519
Q96EY1,Q9H4B7
Q99742,Q15742
P01116,Q15907
Q9H000,P84103
P62829,P13569
O95429,Q96K62
P27695,Q15072
P05165,A6NM10
P31689,O15372
Q9BV73,Q5VT06
Q9NX58,Q9UNX3
O14964,O60313
P40926,P49821
Q9P2R3,A4D1P6
P41235,Q8WUZ0
O75695,Q5T2D3
P24863,P40937
P35226,O43365
P43307,Q14643
P67775,P49841
P63165,P19338
Q13573,Q9Y2W1
P38398,Q93008
P13647,Q7Z3Y7
Q504Q3,O43290
Q9Y2H6,Q6UXE8
Q03519,O15244
Q9H4E5,O14964
P37840,Q9Y483
Q9HCN8,O60513
Q92478,Q9NVE7
Q7L590,Q9H5V7
Q04637,Q9NQ94
Q02218,Q9H9B4
P22061,Q12888
Q9UHB6,P62993
P02649,O14879
P17081,Q9BTU6
P30050,O95376
Q9C0B5,Q9Y266
P61289,O95817
P23352,Q9H6F5
Q4VCS5,P37235
Q92552,Q9Y3C1
P36578,Q9H6R4
Q14315,P55290
P68400,Q14011
Q15714,Q8N766
Q9P035,Q96AG4
P19447,Q6ZYL4
P50222,Q9UGL9
P36507,Q96AG4
P43307,P35610
P19320,P49588
Q9NPJ6,P20618
Q00839,Q9NZB2
Q9Y6K9,Q15628
Q9BY14,Q04609
P62877,O94889
P61964,O75521
O15479,P62277
O75251,P28331
O00487,Q9P2R7
Q15654,P54646
P10586,P60468
O75306,Q9Y5T4
P49336,Q93074
O15399,Q15700
Q9P287,Q8WXS5
Q13352,Q96BT3
P46087,Q99848
P04899,Q96LB2
O75489,Q9H845
P55060,Q9NQW7
Q9Y265,Q9UPM9
P62917,Q9BQ04
P07942,O75147
P63104,P53667
Q6IAA8,Q99961
P05388,O15226
Q15637,Q15436
P51812,Q9BU23
P48454,Q53QV2
Q12933,Q15025
Q14192,P13569
Q8WU20,Q15349
P36873,P61513
Q6IAA8,Q96EV8
P21462,Q7RTS9
Q9NX00,P40200
O60216,Q01432
O95202,P26439
P37840,P46821
Q70CQ3,Q6UWJ8
Q9Y5Y6,P98155
Q13451,P11216
P05412,P46087
Q9BXK5,Q8TCS8
P62937,Q66K64
P51784,P05412
Q9BXP5,Q9UIV8
Q9UK85,Q9H0H0
P10275,O15381
Q9HC62,Q99442
Q14146,Q7Z7K2
Q07960,Q9NYP7
P01116,Q9HAU0
P41182,Q52LG2
Q07954,P01138
P27487,Q9NYL9
Q9UL40,Q9NPE2
Q9Y4P3,O75311
Q15738,Q86X19
Q9GZQ8,P09211
Q9ULW0,Q12872
Q5QNW6,Q2MKA7
Q13823,O15213
Q06710,Q16633
Q15185,Q7Z3Z4
P08727,Q13561
P04637,Q9BYZ2
P82675,Q86V81
Q6P531,O75355
Q9H4L7,Q96CS4
Q00610,P11274
Q14919,Q9UNY4
Q8TED1,Q9HAW7
P51693,P05067
Q9Y275,Q99683
P62745,Q13427
Q8WV44,Q8NDP4
O43660,Q9P013
P07339,P61020
Q14999,Q16352
P07355,O60739
P40429,Q9UKV8
O75558,O95199
Q96CS3,Q9BZE1
P09622,Q9H4M9
P14373,Q9NNX1
Q9NZD8,P00492
P01112,Q99653
P62745,Q16739
O15400,Q9Y4E6
Q9NQC7,P33992
Q92529,Q9H0C1
P23763,Q9Y282
Q14315,O43316
Q9NWZ8,Q9P2G9
Q9Y478,Q9UBX3
Q7L2J0,P28066
Q9Y6C9,Q99623
O96028,O75569
P22681,O60256
Q16543,Q6PID8
P06756,O96013
P50990,P57775
Q5VTR2,Q92905
P57055,P02787
Q00839,Q9HCN4
P51114,P32322
Q01082,Q504Q3
P55084,P60520
Q9UKA1,Q9Y4X5
Q9NSU2,Q8TBB6
P15622,Q5TD97
P31431,O75056
P00533,Q96T76
Q6PEY2,Q99471
P60370,Q5TA82
Q8NBF2,P49189
Q9H444,Q6NYC8
O14757,Q9P2P5
Q03933,Q86VZ2
Q9UQ07,Q9NPD8
P46013,Q13492
P34981,P34995
Q15303,P61604
Q9GZQ8,Q9BSB4
Q8NHQ1,Q8TDW5
P07948,O95759
P23396,P83731
P07550,Q15486
O43169,Q9H6H4
P62807,Q14137
P48431,Q6GQQ9
P60510,Q8TF05
Q08AG7,Q9BW66
Q12873,Q9NR30
Q8N680,Q96EK5
O60506,Q8TCJ2
O94805,Q15532
Q9GZQ8,Q8TEM1
P36507,Q6PJI9
P01116,P62820
Q8WVD3,P13987
P04004,P02679
P28562,P61024
O95182,P09110
Q16543,P20794
O95071,O96017
P30086,O15372
O95747,P62241
O95456,Q16566
P60033,Q06481
P46734,P07437
Q92526,A0PJZ3
Q6P2Q9,P05783
P40429,Q14498
Q9NPI1,Q9H0D6
P59768,Q96CX2
Q9Y3D9,Q08257
O95831,Q92956
P01116,P78344
P84095,Q14789
Q8WUW1,Q9Y6N7
O75147,Q13283
P60900,Q15008
Q96G97,Q8N138
P42773,P28482
Q14108,P59780
Q13619,Q9UI17
P52657,Q9UNN4
P51572,Q96HY6
Q00059,P14316
P48634,Q9BTM1
Q7L2E3,Q9NR28
P51687,Q99627
Q14839,Q9H4A9
Q9BZZ5,Q9H1J1
P61956,P98082
Q99442,O00478
P12814,Q9BYZ6
Q15286,Q96HY6
P48788,O60756
P49450,Q96JM2
P61587,P53007
P04629,Q13283
P62701,Q9Y371
P05556,Q15027
Q9UQ80,P83731
P78310,Q9C0B5
P34932,P43403
Q9C098,P17014
P62306,Q96RS0
O75461,P00367
Q7Z7G2,P26678
P62807,P25440
Q9NPZ5,Q86XX4
Q13573,Q9Y3C6
O60341,P37275
Q9UNK0,Q9BYC5
Q13895,Q96IK5
Q9HCE1,Q9Y2S7
Q9H1Y0,Q9P258
Q9UBQ5,P62854
Q08345,Q14003
O00487,Q495X7
Q03468,Q96ST2
P11487,Q9HBE1
Q99816,O95674
Q07021,P30049
Q9NRD5,P51116
Q6UX01,Q8TCT9
Q9BQA5,A9UHW6
P37231,Q9UHF7
Q9UBX5,Q9C0G0
Q709F0,O60296
P46782,Q9ULW3
P08574,Q9Y3E0
P20290,P62269
Q9BT81,Q8NF64
P47900,Q86V85
Q69YN4,Q8IX01
O14863,Q9H1A3
O60504,Q9H9H4
P46100,Q06609
Q15020,Q9Y333
P25705,Q6DD88
P54252,Q07817
Q9H4M7,Q07955
Q15058,Q9NQX4
P53999,O75689
Q96NL6,Q9HC38
Q9GZV8,Q3V6T2
Q8IYB1,Q9UL33
P15336,P62879
Q04695,Q99460
Q9H5K3,P55060
Q5S007,Q08188
O14979,A6NJ78
Q15628,Q86YL7
Q99808,P51684
P49736,P12273
P06241,P36888
Q03135,P00519
Q9BYV6,Q9BUN5
Q9UHI6,Q6UX01
Q15058,Q9HCG8
P01116,Q9P2F8
P17655,Q8IU60
Q9Y6H6,P25440
O43318,P01375
Q9UGP8,Q92545
Q9UBS4,Q8TEB7
Q9H8H2,Q8IXZ2
O95563,Q9Y6L6
O60885,P18583
Q03701,Q9Y3U8
Q14258,O95373
Q9NQP4,Q96NL6
Q93034,Q01844
P05067,P23193
Q9H0R6,Q8TDZ2
O75461,Q14188
P04808,P16870
O14981,P53602
Q08211,Q5BJD5
Q9P270,Q9UHA2
Q16698,P02489
P01100,Q9NP77
P10909,Q6ZRI8
Q66GS9,Q9ULL1
Q13885,O14530
P41597,Q9Y258
Q16543,Q96M89
P49411,Q9Y2S7
P26641,Q676U5
Q68CP9,Q15306
P49916,Q8WXI8
O00571,Q9UNP9
P27824,O94905
Q8NC96,Q9Y2V2
O14974,Q92994
P16403,Q8NA75
Q15369,Q96A44
O95817,Q96KX0
P49736,Q14204
P02654,Q6ZUI0
P03372,Q8NFH4
P20339,Q15043
P03372,Q8IVM0
Q96HY6,O75152
Q93079,Q96KJ9
Q15155,Q9UBS3
Q9P0L0,Q9NS71
Q15599,P60484
P62701,Q13418
Q9HC52,Q9NYB0
O14893,Q9NWZ8
Q9H078,Q9BXB5
P62424,P82663
Q5TD94,Q8WYR4
Q9UII4,Q5T3I0
Q15233,O14744
P09874,Q96ME7
P06576,O95182
P31947,Q96QZ7
Q9BRJ6,O60248
Q92574,O75334
Q9BTT4,O94953
Q9HAZ2,Q9NXF1
Q9P2W9,P60468
Q9Y240,Q13608
O14939,O60637
Q8WVZ9,Q8N831
P01037,Q8IW19
P43405,Q9UHP3
Q16777,Q9UM22
Q5S007,P13693
Q8NHZ7,Q96HN2
Q6VN20,Q9C0I4
Q9H313,Q8NB49
Q86UY6,O00193
P00533,Q6IAA8
Q05682,Q6P4F7
P62837,O15344
Q8WXI9,Q16576
P05023,Q9H9B4
O60216,P30740
O60506,Q9UKM9
Q03252,Q99442
Q7L273,Q03989
Q9HBH0,A7KAX9
Q96S59,Q9P219
Q10713,O75629
P63211,Q8NFZ5
Q9Y5L0,O43633
O95486,Q9HCJ0
Q9UPN9,O43852
O15235,Q9BUJ2
Q13557,Q92624
O60885,Q13620
Q9GZY8,O75425
P43686,Q12986
Q9NYZ3,Q8WXE9
P24752,Q9NWT8
Q9BSJ5,A6NJ78
P63211,P84996
Q13200,P25789
P46734,Q9UKV8
Q6PML9,P43897
Q9BYG5,Q9Y6N7
P09467,P00747
Q14258,Q9H2U1
Q96SB3,Q9BRR9
P26651,Q2M1P5
Q9Y613,P09466
Q9H204,Q96RN5
Q9UHI6,P49458
Q15031,Q9BUA6
P51398,O75319
Q96HY6,Q9HCS7
Q00987,P18848
Q9NQB0,P86480
P19438,Q96EP0
P47897,Q13422
Q12824,O95644
Q96CF2,P82930
P61604,P20962
O43516,Q14247
Q9UQE7,Q9NZM1
Q5XPI4,O15020
Q9H4M7,P08621
Q15836,P63027
Q9BZF1,Q6UX01
Q9UHR4,O95229
Q9BQ31,B0FP48
P10809,Q8N9P6
Q9P1A2,Q9H5Z1
Q96GM5,Q14938
P04049,P10275
P00533,Q14566
Q96CV9,P49005
Q15006,P49257
P38398,P33240
Q96H55,Q16586
P62136,O00308
Q92731,P98173
Q9Y4K3,P11586
P32246,P01040
Q8NFA0,Q7Z4K8
P35711,Q96EV2
P30530,P11940
P46379,Q06481
P62701,P62854
O75575,Q9P287
Q08380,Q9NZB2
Q86VM9,Q9H5Z1
P48039,Q93077
Q00987,Q9NR28
Q8WTR2,P45974
Q9UHB6,P21359
Q9GZT3,Q9NVH0
P60709,P08151
Q13489,P35250
Q8IXK2,O43683
P13612,P07478
Q99943,P00734
O94864,Q6UXC1
Q9NY93,Q9NV06
Q6NYC1,Q14137
P62745,Q9HCH0
Q15125,Q9H0R3
Q8N5K1,P05026
P04150,O43175
Q562E7,P54920
P67775,Q5VY09
P29034,Q15678
Q9NR09,Q8TE77
P03372,O75821
Q8IW75,Q14204
P83105,P51991
P07900,Q7L622
Q9UHB6,P48431
Q99607,Q15723
Q6B0B8,Q8N8M0
P36873,O94972
Q7Z3C6,Q3LI66
Q8WXF0,Q8TEH3
Q04864,Q9NRG9
P62899,Q92541
O00268,Q7Z7C8
O43663,Q14254
Q9H4M7,Q9NR22
P18848,O43293
P46783,O95785
P37231,Q9UBK2
Q93052,Q15527
P62820,Q8NFG4
P22413,Q15165
P11177,P28331
Q9NYZ3,P62820
Q9HCU5,Q9Y305
Q9NRD1,P55268
P08590,P12829
Q13887,P49715
P49407,Q9BQA1
Q13635,Q8N752
Q53TN4,Q96BZ8
O60506,Q9NZB2
P61081,O14579
Q6UWP7,Q6DKI7
Q9H9Y2,Q6AW86
Q9NVF7,O15123
Q4G0J3,Q14257
P60900,P28062
O95159,O00559
Q6P2C8,P53803
Q96G23,Q8N7R7
P60709,Q8NHV4
P12956,Q9HCE5
Q96CF2,P55072
O00308,Q96G27
Q15025,Q13137
P07949,Q9Y371
Q7L0Q8,O60427
P31944,Q6UX39
P51148,Q15042
P02778,P13501
Q9Y5L0,Q9UK00
P37088,P55000
Q92538,Q5T6F2
Q9NXE4,Q9UJX6
Q8NFZ5,Q6UVY6
Q9Y2X9,Q15723
Q7Z5B4,Q7Z4R8
P41002,P30048
O60506,Q8TDD1
P16591,P31946
Q96T76,P35414
Q12841,Q5J5C9
Q14686,Q13133
P55854,Q9NZM1
P78352,P31943
Q9H845,Q7Z7F7
O95793,O94972
Q9UBU9,Q6P2H3
Q9Y6G3,O00425
Q96ER3,Q8WVQ1
Q8TAP4,Q8WUP2
P35998,O14777
P29597,P25105
P56524,Q9NRR6
Q9NQ50,Q96EL3
Q8TEU7,O95477
O14578,Q8NCM8
P15923,P49639
Q9UBU9,O75618
P62136,Q13315
Q13547,Q9UM07
P41002,P51610
